paper_id,doi,pmid,pmcid,title,preferred_format,available_formats,access_urls,local_paths,status,notes
paper_4cd65bde6fb4,10.1021/acs.molpharmaceut.0c00720,33118829.0,,Controlling Supramolecular Structures of Drugs by Light.,pdf,['pdf'],{'pdf': 'https://repository.helmholtz-hzi.de/bitstream/10033/622589/1/Wiest%20et%20al.pdf'},{'pdf': 'papers\\pdf\\10.1021_acs.molpharmaceut.0c00720__d814df522c.pdf'},downloaded,"['seed_pdf_url_from_metadata', 'legacy_pdf_reused_local']"
paper_320ca28dae93,10.1021/acs.molpharmaceut.1c00988,35235330.0,PMC9097526,Elucidating the Impact of Surfactants on the Performance of Dissolving Microneedle Array Patches.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9097526', 'pdf': 'https://europepmc.org/articles/PMC9097526?pdf=render'}",{'pdf': 'papers\\pdf\\10.1021_acs.molpharmaceut.1c00988__204ff0121a.pdf'},downloaded,['legacy_pdf_reused_local']
paper_36136cbbf214,10.1021/acs.molpharmaceut.5b00807,26795883.0,,Hydrogel-Forming Microneedle Arrays Made from Light-Responsive Materials for On-Demand Transdermal Drug Delivery.,unresolved,[],{},{},unresolved,[]
paper_1829b9333048,10.1021/acs.molpharmaceut.8b01027,30525649.0,,Monitoring Drug Crystallization in Percutaneous Penetration Using Localized Nanothermal Analysis and Photothermal Microspectroscopy.,unresolved,[],{},{},unresolved,[]
paper_6749d1b7641d,10.1021/acsabm.2c00126,35389215.0,,Ibuprofen-Loaded Electrospun PCL/PEG Nanofibrous Membranes for Preventing Postoperative Abdominal Adhesion.,unresolved,[],{},{},unresolved,[]
paper_d0dfedfedc03,10.1021/acsami.0c06629,32407065.0,,Anti-inflammatory Cotton Fabrics and Silica Nanoparticles with Potential Topical Medical Applications.,unresolved,[],{},{},unresolved,[]
paper_86c11b19c24b,10.1021/acsami.4c00383,38469717.0,PMC10982928,Coated Cotton Fabrics with Antibacterial and Anti-Inflammatory Silica Nanoparticles for Improving Wound Healing.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC10982928', 'pdf': 'https://europepmc.org/articles/PMC10982928?pdf=render'}",{'pdf': 'papers\\pdf\\10.1021_acsami.4c00383__893b7c3cd9.pdf'},downloaded,['legacy_pdf_reused_local']
paper_86eb1f4451f9,10.1021/acsami.4c16675,40208007.0,PMC12022951,Solution Blow Spun Mats with Beaded-Fiber Morphologies as a Drug Delivery System with Potential Use for Skin Wound Dressing.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC12022951', 'pdf': 'https://europepmc.org/articles/PMC12022951?pdf=render'}",{'pdf': 'papers\\pdf\\10.1021_acsami.4c16675__9e54a577ae.pdf'},downloaded,['legacy_pdf_reused_local']
paper_9d283ba69741,10.1021/acsomega.7b01800,30023593.0,PMC6044772,Drug-Loaded Supramolecular Gels Prepared in a Microfluidic Platform: Distinctive Rheology and Delivery through Controlled Far-from-Equilibrium Mixing.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC6044772', 'pdf': 'https://europepmc.org/articles/PMC6044772?pdf=render'}",{'pdf': 'papers\\pdf\\10.1021_acsomega.7b01800__8440794001.pdf'},downloaded,['legacy_pdf_reused_local']
paper_4bbfba07e6fe,10.1021/acsomega.8b00185,29623304.0,PMC5879486,Toward Understanding Drug Incorporation and Delivery from Biocompatible Metal-Organic Frameworks in View of Cutaneous Administration.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC5879486', 'pdf': 'https://europepmc.org/articles/PMC5879486?pdf=render'}",{'pdf': 'papers\\pdf\\10.1021_acsomega.8b00185__01fa13435a.pdf'},downloaded,['legacy_pdf_reused_local']
paper_0344a1a4604f,10.1021/mp500264e,25275801.0,PMC4223873,Crystallographic textures and morphologies of solution cast Ibuprofen composite films at solid surfaces.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC4223873', 'pdf': 'https://europepmc.org/articles/PMC4223873?pdf=render'}",{'pdf': 'papers\\pdf\\10.1021_mp500264e__8e5f0917c1.pdf'},downloaded,['legacy_pdf_reused_local']
paper_016611603446,10.1023/a:1015938522673,2813262.0,,The effect of ultrasound on the in vitro penetration of ibuprofen through human epidermis.,unresolved,[],{},{},unresolved,[]
paper_a14138d10223,10.1038/s41598-022-05912-6,35115643.0,PMC8813900,Hard polymeric porous microneedles on stretchable substrate for transdermal drug delivery.,html,"['html', 'pdf']","{'pdf': 'https://www.nature.com/articles/s41598-022-05912-6.pdf', 'html': 'https://europepmc.org/articles/PMC8813900'}",{'pdf': 'papers\\pdf\\10.1038_s41598-022-05912-6__7907d05c64.pdf'},downloaded,"['seed_pdf_url_from_metadata', 'legacy_pdf_reused_local']"
paper_c6d662627c8c,10.1038/s41598-022-12524-7,35610283.0,PMC9130252,Synthesis of salicylic acid phenylethyl ester (SAPE) and its implication in immunomodulatory and anticancer roles.,html,"['html', 'pdf']","{'pdf': 'https://www.nature.com/articles/s41598-022-12524-7.pdf', 'html': 'https://europepmc.org/articles/PMC9130252'}",{'pdf': 'papers\\pdf\\10.1038_s41598-022-12524-7__717da80a74.pdf'},downloaded,"['seed_pdf_url_from_metadata', 'legacy_pdf_reused_local']"
paper_1f27a4aa14fd,10.1038/s41598-024-82564-8,39753609.0,PMC11698960,Design and optimization of hollow microneedle spacing for three materials using finite element methods.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC11698960', 'pdf': 'https://europepmc.org/articles/PMC11698960?pdf=render'}",{'pdf': 'papers\\pdf\\10.1038_s41598-024-82564-8__5ca417f801.pdf'},downloaded,['legacy_pdf_reused_local']
paper_8b4b299fb0b8,10.1038/s41598-025-89540-w,39939665.0,PMC11822113,Multi spectroscopic investigation of maisine-based microemulsions as convenient carriers for co-delivery of anticancer and anti-inflammatory drugs.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC11822113', 'pdf': 'https://europepmc.org/articles/PMC11822113?pdf=render'}",{'pdf': 'papers\\pdf\\10.1038_s41598-025-89540-w__2f57f86470.pdf'},downloaded,['legacy_pdf_reused_local']
paper_e034beb9b1ac,10.1039/b310990a,14680244.0,,Enzyme-facilitated enantioselective transport of (S)-ibuprofen through a supported liquid membrane based on ionic liquids.,unresolved,[],{},{},unresolved,[]
paper_5472ef2ced23,10.1039/c6tb01652a,32263570.0,,Biocompatible polymer-metal-organic framework composite patches for cutaneous administration of cosmetic molecules.,unresolved,[],{},{},unresolved,[]
paper_f776dcab3285,10.1039/c7tb01151b,32264375.0,,Covalently-controlled drug delivery via therapeutic methacrylic tissue adhesives.,unresolved,[],{},{},unresolved,[]
paper_d723b2a34a25,10.1039/c9ra02868d,35519397.0,PMC9065371,Supramolecular gels from sugar-linked triazole amphiphiles for drug entrapment and release for topical application.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9065371', 'pdf': 'https://europepmc.org/articles/PMC9065371?pdf=render'}",{'pdf': 'papers\\pdf\\10.1039_c9ra02868d__d28d7f89f4.pdf'},downloaded,['legacy_pdf_reused_local']
paper_a0517498c977,10.1039/d0ra00100g,35492154.0,PMC9049830,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,html,"['html', 'pdf']","{'pdf': 'https://pubs.rsc.org/en/content/articlepdf/2020/ra/d0ra00100g', 'html': 'https://europepmc.org/articles/PMC9049830'}",{'pdf': 'papers\\pdf\\10.1039_d0ra00100g__3cae185957.pdf'},downloaded,['legacy_pdf_reused_local']
paper_0bc0fa001aa0,10.1039/d0ra01444c,35518291.0,PMC9054004,"Assembly of lignin-based colloidal particles: effects of cationic surfactants, molecular weight, and solvent on morphology.",html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9054004', 'pdf': 'https://europepmc.org/articles/PMC9054004?pdf=render'}",{'pdf': 'papers\\pdf\\10.1039_d0ra01444c__3ef828e427.pdf'},downloaded,['legacy_pdf_reused_local']
paper_15dc420ec626,10.1039/d0ra06567f,35516534.0,PMC9057780,The effect of alcohols as vehicles on the percutaneous absorption and skin retention of ibuprofen modified with l-valine alkyl esters.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9057780', 'pdf': 'https://europepmc.org/articles/PMC9057780?pdf=render'}",{'pdf': 'papers\\pdf\\10.1039_d0ra06567f__14e51229b4.pdf'},downloaded,['legacy_pdf_reused_local']
paper_8aab02a44823,10.1039/d0tb02533j,33503104.0,,"Hydrogel-assisted delivery of lipophilic molecules into aqueous medium for transdermal medication based on environment-specific, regioselective adsorption of graphene oxides.",unresolved,[],{},{},unresolved,[]
paper_97a74e7554c0,10.1039/d1ra07761a,35496416.0,PMC9043831,Comparison of drug release behavior of bacterial cellulose loaded with ibuprofen and propranolol hydrochloride.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9043831', 'pdf': 'https://europepmc.org/articles/PMC9043831?pdf=render'}",{'pdf': 'papers\\pdf\\10.1039_d1ra07761a__3c1a8ce2fa.pdf'},downloaded,['legacy_pdf_reused_local']
paper_577afddc3122,10.1039/d1tb00249j,33909745.0,,Electronic control of drug release from gauze or cellulose acetate fibres for dermal applications.,unresolved,[],{},{},unresolved,[]
paper_cf2f535409ed,10.1039/d2ra05804a,36545107.0,PMC9748978,New amino acid propyl ester ibuprofenates from synthesis to use in drug delivery systems.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9748978', 'pdf': 'https://europepmc.org/articles/PMC9748978?pdf=render'}",{'pdf': 'papers\\pdf\\10.1039_d2ra05804a__69d15ce60c.pdf'},downloaded,['legacy_pdf_reused_local']
paper_f9d75a11b38a,10.1039/d6ra00296j,41868321.0,PMC13001597,Molecular and physicochemical arrangement of chitosan-ibuprofen matrices for topical drug delivery on skin: preparation impact.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC13001597', 'pdf': 'https://europepmc.org/articles/PMC13001597?pdf=render'}",{'pdf': 'papers\\pdf\\10.1039_d6ra00296j__aa97d3e8ad.pdf'},downloaded,['legacy_pdf_reused_local']
paper_507064c9a257,10.1063/1.4946867,27158293.0,PMC4841796,Attenuated total reflection-Fourier transform infrared spectroscopic imaging of pharmaceuticals in microfluidic devices.,html,"['html', 'pdf']","{'pdf': 'https://europepmc.org/articles/pmc4841796?pdf=render', 'html': 'https://europepmc.org/articles/PMC4841796'}",{'pdf': 'papers\\pdf\\10.1063_1.4946867__7e2ff5879f.pdf'},downloaded,['legacy_pdf_reused_local']
paper_7b3ec1734c22,10.1080/02652048.2022.2131920,36190415.0,,Liposome and microemulsion loaded with ibuprofen: from preparation to mechanism of drug transport.,unresolved,[],{},{},unresolved,[]
paper_07786374df06,10.1080/03639040801928697,18618308.0,,In vitro permeation characterization of the analgesic ibuprofen and the sunscreen oxybenzone.,unresolved,[],{},{},unresolved,[]
paper_0f5fda6ea789,10.1080/03639040802512235,19514985.0,,Preparation and characterization of PEG-modified polyurethane pressure-sensitive adhesives for transdermal drug delivery.,unresolved,[],{},{},unresolved,[]
paper_562fb37206a9,10.1080/09205063.2019.1685759,31665960.0,,Fabrication of electrospun ibuprofen-loaded poly(vinyl alcohol)/hyper-branched poly(ethylenimine) fibers and their release behaviors.,unresolved,[],{},{},unresolved,[]
paper_deffb8a8a751,10.1080/09205063.2024.2333627,38590076.0,,Fabrication and mechanical modelling of dissolvable PVA/PVP composite microneedles with biocompatibility for efficient transdermal delivery of ibuprofen.,unresolved,[],{},{},unresolved,[]
paper_fa55a3492ffd,10.1080/10717540601036872,17613016.0,,Design of two liquid Ibuprofen-poloxamer-limonene or menthol preparations for dermal administration.,unresolved,[],{},{},unresolved,[]
paper_a7e143a067a0,10.1080/10837450.2018.1509347,30084268.0,,An evaluation of crude palm oil (CPO) and tocotrienol rich fraction (TRF) of palm oil as percutaneous permeation enhancers using full-thickness human skin.,pdf,['pdf'],{'pdf': 'http://eprints.nottingham.ac.uk/55282/1/IPHD_A_1509347.pdf'},{},resolved,"['seed_pdf_url_from_metadata', 'failed_download:pdf']"
paper_c63cef0c00bb,10.1080/10837450.2019.1643880,31298072.0,,Gel network comprising UV crosslinked PLGA-b-PEG-MA nanoparticles for ibuprofen topical delivery.,unresolved,[],{},{},unresolved,[]
paper_98925932691a,10.1080/10837450.2019.1701495,31797708.0,,Composite chitosan hydrogels as advanced wound dressings with sustained ibuprofen release and suitable application characteristics.,unresolved,[],{},{},unresolved,[]
paper_ad8631a0f523,10.1080/13880209.2017.1312464,28399694.0,PMC7011944,Development of essential oils as skin permeation enhancers: penetration enhancement effect and mechanism of action.,html,"['html', 'pdf']","{'pdf': 'https://www.tandfonline.com/doi/pdf/10.1080/13880209.2017.1312464?needAccess=true', 'html': 'https://europepmc.org/articles/PMC7011944'}",{},resolved,['failed_download:pdf']
paper_1ad875362497,10.1080/713840406,12944138.0,,Improved solubility and in vitro dissolution of Ibuprofen from poloxamer gel using eutectic mixture with menthol.,unresolved,[],{},{},unresolved,[]
paper_04d51dba3d02,10.1081/ddc-100102222,10219536.0,,Cataplasm-based controlled drug delivery: development and optimization of a novel formulation.,unresolved,[],{},{},unresolved,[]
paper_a247f47717cb,10.1081/ddc-120015362,12476874.0,,Effect of fatty acid diesters on permeation of anti-inflammatory drugs through rat skin.,unresolved,[],{},{},unresolved,[]
paper_677e2ffad4dd,10.1081/pdt-200032991,15581071.0,,Two-phase melt systems of ibuprofen for enhanced membrane permeation.,unresolved,[],{},{},unresolved,[]
paper_30f681be6849,10.1081/pdt-35859,15776808.0,,The binary eutectic of NSAIDS and two-phase liquid system for enhanced membrane permeation.,unresolved,[],{},{},unresolved,[]
paper_94262c0a61c3,10.1093/jac/dkw012,26903275.0,,Drug permeation and barrier damage in Leishmania-infected mouse skin.,pdf,['pdf'],{'pdf': 'https://academic.oup.com/jac/article-pdf/71/6/1578/11282328/dkw012.pdf'},{},resolved,"['seed_pdf_url_from_metadata', 'failed_download:pdf']"
paper_2fa2660da253,10.1098/rsfs.2019.0132,32194934.0,PMC7061949,&lt;i&gt;In vitro&lt;/i&gt; and computational modelling of drug delivery across the outer blood-retinal barrier.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC7061949', 'pdf': 'https://europepmc.org/articles/PMC7061949?pdf=render'}",{'pdf': 'papers\\pdf\\10.1098_rsfs.2019.0132__c945b400af.pdf'},downloaded,['legacy_pdf_reused_local']
paper_b32454acf5e0,10.1111/j.2042-7158.1985.tb04926.x,2858524.0,,"Absorption through human skin of ibuprofen and flurbiprofen; effect of dose variation, deposited drug films, occlusion and the penetration enhancer N-methyl-2-pyrrolidone.",unresolved,[],{},{},unresolved,[]
paper_543a1580a37d,10.1159/000076018,14976385.0,,Lateral diffusion of ibuprofen in human skin during permeation studies.,unresolved,[],{},{},unresolved,[]
paper_de978dfa4371,10.1159/000183922,19088498.0,,"Influence of ethanol on the solubility, ionization and permeation characteristics of ibuprofen in silicone and human skin.",unresolved,[],{},{},unresolved,[]
paper_a147e8c5cba7,10.1159/000231528,19648784.0,,Optimisation of cosolvent concentration for topical drug delivery - II: influence of propylene glycol on ibuprofen permeation.,unresolved,[],{},{},unresolved,[]
paper_067e8b4e5b8c,10.1159/000315139,20616625.0,,Optimisation of cosolvent concentration for topical drug delivery III--influence of lipophilic vehicles on ibuprofen permeation.,unresolved,[],{},{},unresolved,[]
paper_2d1445a66c74,10.1159/000365730,25531080.0,,The influence of the acyl chain on the transdermal penetration-enhancing effect of synthetic phytoceramides.,unresolved,[],{},{},unresolved,[]
paper_7896b1cb107a,10.1166/jnn.2013.7157,23862418.0,,Electrospinning of ibuprofen-loaded composite nanofibers for improving the performances of transdermal patches.,unresolved,[],{},{},unresolved,[]
paper_28be43d7b80d,10.1166/jnn.2018.15182,29448626.0,,"Scaffolds Based on Collagen, Hyaluronan and Sericin with Potential Applications as Controlled Drug Delivery System.",unresolved,[],{},{},unresolved,[]
paper_c76316fa34aa,10.1177/22808000211005383,33781110.0,,Ibuprofen-loaded biocompatible latex membrane for drug release: Characterization and molecular modeling.,pdf,['pdf'],{'pdf': 'https://journals.sagepub.com/doi/pdf/10.1177/22808000211005383'},{},resolved,['failed_download:pdf']
paper_eabb128fb839,10.1186/2050-6511-13-5,22947102.0,PMC3506268,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,html,"['html', 'pdf']","{'pdf': 'https://bmcpharmacoltoxicol.biomedcentral.com/counter/pdf/10.1186/2050-6511-13-5', 'html': 'https://europepmc.org/articles/PMC3506268'}",{'pdf': 'papers\\pdf\\10.1186_2050-6511-13-5__be67543fcb.pdf'},downloaded,['legacy_pdf_reused_local']
paper_c400793e914a,10.1186/s12951-020-00718-y,33121499.0,PMC7596963,Synthesis and application of magnetic@layered double hydroxide as an anti-inflammatory drugs nanocarrier.,html,"['html', 'pdf']","{'pdf': 'https://jnanobiotechnology.biomedcentral.com/track/pdf/10.1186/s12951-020-00718-y', 'html': 'https://europepmc.org/articles/PMC7596963'}",{'pdf': 'papers\\pdf\\10.1186_s12951-020-00718-y__b8d031a772.pdf'},downloaded,['legacy_pdf_reused_local']
paper_20e37a8b8ecc,10.1208/s12249-010-9449-1,20496018.0,PMC2902310,In vitro enhancement of lactate esters on the percutaneous penetration of drugs with different lipophilicity.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC2902310', 'pdf': 'https://europepmc.org/articles/PMC2902310?pdf=render'}",{'pdf': 'papers\\pdf\\10.1208_s12249-010-9449-1__b0d4cca2d3.pdf'},downloaded,['legacy_pdf_reused_local']
paper_9004f703794b,10.1208/s12249-010-9522-9,20842539.0,PMC2974154,Validation of a static Franz diffusion cell system for in vitro permeation studies.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC2974154', 'pdf': 'https://europepmc.org/articles/PMC2974154?pdf=render'}",{'pdf': 'papers\\pdf\\10.1208_s12249-010-9522-9__8fec7ea91e.pdf'},downloaded,['legacy_pdf_reused_local']
paper_48cbfe0b170b,10.1208/s12249-013-9995-4,23824877.0,PMC3755145,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,html,"['html', 'pdf']","{'html': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3755145', 'pdf': 'https://europepmc.org/articles/PMC3755145?pdf=render'}",{'pdf': 'papers\\pdf\\10.1208_s12249-013-9995-4__83f4f294e2.pdf'},downloaded,['legacy_pdf_reused_local']
paper_b08f9feea7fa,10.1208/s12249-015-0474-y,26762339.0,,Regulating the Skin Permeation Rate of Escitalopram by Ion-pair Formation with Organic Acids.,pdf,['pdf'],{'pdf': 'https://link.springer.com/content/pdf/10.1208/s12249-015-0474-y.pdf'},{'pdf': 'papers\\pdf\\10.1208_s12249-015-0474-y__61badac756.pdf'},downloaded,"['seed_pdf_url_from_metadata', 'legacy_pdf_reused_local']"
paper_fbe4a70fd4ce,10.1208/s12249-019-1445-5,31236745.0,,Estimation of Anti-inflammatory and Analgesic Effects of Topical NANOCEN (Nanoliposomal Arthrocen) on Mice.,unresolved,[],{},{},unresolved,[]
paper_47e0b4fbb992,10.1208/s12249-019-1481-1,31342293.0,,Effects of Temperature and Humidity on the Skin Permeation of Hydrophilic and Hydrophobic Drugs.,pdf,['pdf'],{'pdf': 'https://link.springer.com/content/pdf/10.1208/s12249-019-1481-1.pdf'},{'pdf': 'papers\\pdf\\10.1208_s12249-019-1481-1__8db2f87134.pdf'},downloaded,"['seed_pdf_url_from_metadata', 'legacy_pdf_reused_local']"
paper_85f231cdccef,10.1208/s12249-019-1584-8,31823083.0,,Transcutol® P/Cremophor® EL/Ethyl Oleate-Formulated Microemulsion Loaded into Hyaluronic Acid-Based Hydrogel for Improved Transdermal Delivery and Biosafety of Ibuprofen.,pdf,['pdf'],{'pdf': 'https://link.springer.com/content/pdf/10.1208/s12249-019-1584-8.pdf'},{'pdf': 'papers\\pdf\\10.1208_s12249-019-1584-8__f91ed3114f.pdf'},downloaded,"['seed_pdf_url_from_metadata', 'legacy_pdf_reused_local']"
paper_9d4603ec09e9,10.1208/s12249-023-02534-7,37029312.0,,Inclusion Complex of Ibuprofen-β-Cyclodextrin Incorporated in Gel for Mucosal Delivery: Optimization Using an Experimental Design.,unresolved,[],{},{},unresolved,[]
paper_acb284ea81e1,10.1208/s12249-023-02638-0,37700066.0,,Deep Eutectic Solvents Based on L-Arginine and 2-Hydroxypropyl-β-Cyclodextrin for Drug Carrier and Penetration Enhancement.,unresolved,[],{},{},unresolved,[]
paper_ce11f13ca45f,10.1208/s12249-024-02831-9,38822143.0,,"Evaluation of Emulgel and Nanostructured Lipid Carrier-Based Gel Formulations for Transdermal Administration of Ibuprofen: Characterization, Mechanical Properties, and Ex-Vivo Skin Permeation.",unresolved,[],{},{},unresolved,[]
paper_3c2ff42fecb9,10.1208/s12249-026-03373-y,41845109.0,,Personalized 3D-Printed Finger Splints Derived from CT Data Incorporating Multi-Drug Bilayer Nanofiber Delivery Systems.,unresolved,[],{},{},unresolved,[]
paper_8ec5ffdb141b,10.1211/0022357023448,15231036.0,,Ion-pairs of ibuprofen: increased membrane diffusion.,unresolved,[],{},{},unresolved,[]
paper_5aa8cf0425ab,10.1248/bpb.16.168,8364453.0,,Enhancement effect of an ethanol/Panasate 800 binary vehicle on anti-inflammatory drug permeation across excised hairless mouse skin.,unresolved,[],{},{},unresolved,[]
paper_c4e8fd93b452,10.1248/bpb.20.249,9084881.0,,Evaluation of Yucatan micropig skin for use as an in vitro model for skin permeation study.,unresolved,[],{},{},unresolved,[]
paper_1e08eb16bddd,10.1248/bpb1978.11.749,3236208.0,,Thermodynamic study on enhancement of percutaneous penetration of drugs by Azone.,unresolved,[],{},{},unresolved,[]
paper_4478691d07a4,10.1248/cpb.42.651,8004715.0,,Application of an oily gel formed by hydrogenated soybean phospholipids as a percutaneous absorption-type ointment base.,unresolved,[],{},{},unresolved,[]
paper_567266ad0643,10.1248/cpb.c21-00033,33952857.0,,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,pdf,['pdf'],{'pdf': 'https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf'},{'pdf': 'papers\\pdf\\10.1248_cpb.c21-00033__36e807a32d.pdf'},downloaded,['legacy_pdf_reused_local']
paper_a83f2a886f65,10.1371/journal.pone.0130253,26161510.0,PMC4498899,Synthesis Mechanism and Thermal Optimization of an Economical Mesoporous Material Using Silica: Implications for the Effective Removal or Delivery of Ibuprofen.,html,"['html', 'pdf']","{'pdf': 'https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0130253&type=printable', 'html': 'https://europepmc.org/articles/PMC4498899'}",{'pdf': 'papers\\pdf\\10.1371_journal.pone.0130253__23fecd9595.pdf'},downloaded,['legacy_pdf_reused_local']
paper_bed87cf94860,10.1371/journal.pone.0340974,41576034.0,PMC12829963,Bio-waste derived fluorescent carbon dots based biodegradable mechanically strong hydrogel for stimuli-responsive nonsteroidal anti-inflammatory drug (NSAID) delivery.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC12829963', 'pdf': 'https://europepmc.org/articles/PMC12829963?pdf=render'}",{'pdf': 'papers\\pdf\\10.1371_journal.pone.0340974__27a78420ef.pdf'},downloaded,['legacy_pdf_reused_local']
paper_1be6b1975c26,10.14440/jbm.2020.319,33204741.0,PMC7666330,An <i>ex vivo</i> skin model to probe modulation of local cutaneous arachidonic acid inflammation pathway.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC7666330', 'pdf': 'https://europepmc.org/articles/PMC7666330?pdf=render'}",{'pdf': 'papers\\pdf\\10.14440_jbm.2020.319__a341e1642a.pdf'},downloaded,['legacy_pdf_reused_local']
paper_ec5ecb3ea132,10.1517/17425247.2014.929661,24950143.0,,Enantioselective skin permeation of ibuprofen enantiomers: mechanistic insights from ATR-FTIR and CLSM studies based on synthetic enantiomers as naphthalimide fluorescent probes.,unresolved,[],{},{},unresolved,[]
paper_e18921d9f76d,10.18433/j3160b,21903019.0,,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,pdf,['pdf'],{'pdf': 'https://journals.library.ualberta.ca/jpps/index.php/JPPS/article/download/11017/8929'},{'pdf': 'papers\\pdf\\10.18433_j3160b__965f8e1d51.pdf'},downloaded,['legacy_pdf_reused_local']
paper_e693b6dffab5,10.19540/j.cnki.cjcmm.20180702.004,30347917.0,,[Comparative study of penetration-enhancing effect in vitro of cinnamon oil and cinnamaldehyde on ibuprofen].,unresolved,[],{},{},unresolved,[]
paper_03e795f3ce31,10.20944/preprints202011.0194.v1,nan,,One Step E-Beam Radiation Cross-Linking of Quaternary Hydrogels Dressings Based on Chitosan-Poly(Vinyl-Pyrrolidone)-Poly(ethylene Glycol)-Poly(Acrylic Acid),pdf,['pdf'],{'pdf': 'https://www.preprints.org/manuscript/202011.0194/v1/download'},{},resolved,['failed_download:pdf']
paper_f112c3096afd,10.2147/ijn.s267614,33204088.0,PMC7667186,A New Type of MgFe<sub>2</sub>O<sub>4</sub>@CuS-APTES Nanocarrier for Magnetic Targeting and Light-Microwave Dual Controlled Drug Release.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC7667186', 'pdf': 'https://europepmc.org/articles/PMC7667186?pdf=render'}",{'pdf': 'papers\\pdf\\10.2147_ijn.s267614__8f7014c159.pdf'},downloaded,['legacy_pdf_reused_local']
paper_130ce08dfaac,10.2147/ijn.s34700,22973096.0,PMC3439863,Modification of palm kernel oil esters nanoemulsions with hydrocolloid gum for enhanced topical delivery of ibuprofen.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC3439863', 'pdf': 'https://europepmc.org/articles/PMC3439863?pdf=render'}",{'pdf': 'papers\\pdf\\10.2147_ijn.s34700__e1e50984d2.pdf'},downloaded,['legacy_pdf_reused_local']
paper_d4cf5b5b9b1d,10.2147/jpr.s262390,33177865.0,PMC7650811,Comparison of Skin Permeation and Putative Anti-Inflammatory Activity of Commercially Available Topical Products Containing Ibuprofen and Diclofenac.,html,"['html', 'pdf']","{'pdf': 'https://www.dovepress.com/getfile.php?fileID=63364', 'html': 'https://europepmc.org/articles/PMC7650811'}",{},resolved,['failed_download:pdf']
paper_d8004ae520cd,10.2174/1389450111314090015,23531114.0,,Niosomes encapsulating Ibuprofen-cyclodextrin complexes: preparation and characterization.,unresolved,[],{},{},unresolved,[]
paper_d40fecc1d71c,10.22037/ijpr.2020.112887.14003,33680045.0,PMC7757995,Development and Characterization of Niosomal Gel System using <i>Lallementia royaleana Benth.</i> mucilage for the treatment of Rheumatoid Arthritis.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC7757995', 'pdf': 'https://europepmc.org/articles/PMC7757995?pdf=render'}",{'pdf': 'papers\\pdf\\10.22037_ijpr.2020.112887.14003__d027ba353e.pdf'},downloaded,['legacy_pdf_reused_local']
paper_183c78d24024,10.3109/02652048.2015.1028495,26004367.0,,Mass transport model through the skin by microencapsulation system.,unresolved,[],{},{},unresolved,[]
paper_7f07515730fe,10.3109/03639041003695071,20367290.0,,Physicochemical studies of binary eutectic of ibuprofen and ketoprofen for enhanced transdermal drug delivery.,unresolved,[],{},{},unresolved,[]
paper_b730088c71ee,10.3109/03639045.2011.653363,22296239.0,,A comparative study of vitamin E TPGS/HPMC supersaturated system and other solubilizer/polymer combinations to enhance the permeability of a poorly soluble drug through the skin.,unresolved,[],{},{},unresolved,[]
paper_ce25f0ff5437,10.3109/03639045.2015.1107095,26635061.0,,Effect of borneol on the transdermal permeation of drugs with differing lipophilicity and molecular organization of stratum corneum lipids.,unresolved,[],{},{},unresolved,[]
