single_pass_record_id,doi,paper_title,paper_status,source_kind,formulation_label,formulation_name,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,excipient_composition,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time,endpoint_time_unit,device,study_type,membrane_type,membrane_source,membrane_thickness_um,receptor_medium,dose_type,dose_amount,diffusion_area_cm2,source_evidence,confidence,notes,label_norm,time_h
10.1038/s41598-024-57883-5::sp0012,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,Sample E,Cotton fabric with star-PLA cover layer loaded with ibuprofen,ibuprofen,1.0,mg/cm2,theoretical maximum loading,1 mg/cm2 theoretical,"[{'name': 'star-PLA (methylated β-cyclodextrin-initiated star-shaped PLLA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'polymer:IBU ratio 2:1', 'raw': '0.4 g star-PLA per 0.2 g IBU in 100 mL DCM'}, {'name': 'cotton fabric (mercerized without tension 3 min, bulk polymerized no vacuum)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'washing, mercerization (no tension, 3 min), bulk polymerization (no vacuum)'}]",cumulative amount released,72.0,μg,30.0,min,vial immersion,in vitro release,none,,,"PBS 0.1 M, pH 7.4",finite,1×1 cm sample in 20 mL PBS,1.0,"Table 4, page 8: 72 (±0.76) μg at 30 min for sample E",0.95,Percentage release: 7 (±0.08)%,samplee,0.5
10.1038/s41598-024-57883-5::sp0013,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,Sample E,Cotton fabric with star-PLA cover layer loaded with ibuprofen,ibuprofen,1.0,mg/cm2,theoretical maximum loading,1 mg/cm2 theoretical,"[{'name': 'star-PLA (methylated β-cyclodextrin-initiated star-shaped PLLA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'polymer:IBU ratio 2:1', 'raw': '0.4 g star-PLA per 0.2 g IBU in 100 mL DCM'}, {'name': 'cotton fabric (mercerized without tension 3 min, bulk polymerized no vacuum)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'washing, mercerization (no tension, 3 min), bulk polymerization (no vacuum)'}]",cumulative amount released,77.0,μg,60.0,min,vial immersion,in vitro release,none,,,"PBS 0.1 M, pH 7.4",finite,1×1 cm sample in 20 mL PBS,1.0,"Table 4, page 8: 77 (±1.37) μg at 60 min for sample E",0.95,Percentage release: 8 (±0.14)%,samplee,1.0
10.1038/s41598-024-57883-5::sp0014,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,Sample E,Cotton fabric with star-PLA cover layer loaded with ibuprofen,ibuprofen,1.0,mg/cm2,theoretical maximum loading,1 mg/cm2 theoretical,"[{'name': 'star-PLA (methylated β-cyclodextrin-initiated star-shaped PLLA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'polymer:IBU ratio 2:1', 'raw': '0.4 g star-PLA per 0.2 g IBU in 100 mL DCM'}, {'name': 'cotton fabric (mercerized without tension 3 min, bulk polymerized no vacuum)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'washing, mercerization (no tension, 3 min), bulk polymerization (no vacuum)'}]",cumulative amount released,86.0,μg,90.0,min,vial immersion,in vitro release,none,,,"PBS 0.1 M, pH 7.4",finite,1×1 cm sample in 20 mL PBS,1.0,"Table 4, page 8: 86 (±4.95) μg at 90 min for sample E",0.95,Percentage release: 9 (±0.50)%,samplee,1.5
10.1038/s41598-024-57883-5::sp0015,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,Sample E,Cotton fabric with star-PLA cover layer loaded with ibuprofen,ibuprofen,1.0,mg/cm2,theoretical maximum loading,1 mg/cm2 theoretical,"[{'name': 'star-PLA (methylated β-cyclodextrin-initiated star-shaped PLLA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'polymer:IBU ratio 2:1', 'raw': '0.4 g star-PLA per 0.2 g IBU in 100 mL DCM'}, {'name': 'cotton fabric (mercerized without tension 3 min, bulk polymerized no vacuum)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'washing, mercerization (no tension, 3 min), bulk polymerization (no vacuum)'}]",cumulative amount released,103.0,μg,105.0,min,vial immersion,in vitro release,none,,,"PBS 0.1 M, pH 7.4",finite,1×1 cm sample in 20 mL PBS,1.0,"Table 4, page 8: 103 (±4.05) μg at 105 min for sample E",0.95,Percentage release: 10 (±0.41)%,samplee,1.75
10.1038/s41598-024-57883-5::sp0016,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,Sample E,Cotton fabric with star-PLA cover layer loaded with ibuprofen,ibuprofen,1.0,mg/cm2,theoretical maximum loading,1 mg/cm2 theoretical,"[{'name': 'star-PLA (methylated β-cyclodextrin-initiated star-shaped PLLA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'polymer:IBU ratio 2:1', 'raw': '0.4 g star-PLA per 0.2 g IBU in 100 mL DCM'}, {'name': 'cotton fabric (mercerized without tension 3 min, bulk polymerized no vacuum)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'washing, mercerization (no tension, 3 min), bulk polymerization (no vacuum)'}]",cumulative amount released,106.0,μg,120.0,min,vial immersion,in vitro release,none,,,"PBS 0.1 M, pH 7.4",finite,1×1 cm sample in 20 mL PBS,1.0,"Table 4, page 8: 106 (±0.39) μg at 120 min for sample E",0.95,Percentage release: 11 (±0.04)%,samplee,2.0
10.1038/s41598-024-57883-5::sp0017,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,Sample E,Cotton fabric with star-PLA cover layer loaded with ibuprofen,ibuprofen,1.0,mg/cm2,theoretical maximum loading,1 mg/cm2 theoretical,"[{'name': 'star-PLA (methylated β-cyclodextrin-initiated star-shaped PLLA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'polymer:IBU ratio 2:1', 'raw': '0.4 g star-PLA per 0.2 g IBU in 100 mL DCM'}, {'name': 'cotton fabric (mercerized without tension 3 min, bulk polymerized no vacuum)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'washing, mercerization (no tension, 3 min), bulk polymerization (no vacuum)'}]",cumulative amount released,123.0,μg,48.0,h,vial immersion,in vitro release,none,,,"PBS 0.1 M, pH 7.4",finite,1×1 cm sample in 20 mL PBS,1.0,"Table 4, page 8: 123 (±1.57) μg at 48 h for sample E",0.95,Percentage release: 12 (±1.52)%,samplee,48.0
10.1038/s41598-024-57883-5::sp0018,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,Sample E,Cotton fabric with star-PLA cover layer loaded with ibuprofen,ibuprofen,1.0,mg/cm2,theoretical maximum loading,1 mg/cm2 theoretical,"[{'name': 'star-PLA (methylated β-cyclodextrin-initiated star-shaped PLLA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'polymer:IBU ratio 2:1', 'raw': '0.4 g star-PLA per 0.2 g IBU in 100 mL DCM'}, {'name': 'cotton fabric (mercerized without tension 3 min, bulk polymerized no vacuum)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'washing, mercerization (no tension, 3 min), bulk polymerization (no vacuum)'}]",cumulative amount released,151.0,μg,5.0,days,vial immersion,in vitro release,none,,,"PBS 0.1 M, pH 7.4",finite,1×1 cm sample in 20 mL PBS,1.0,"Table 4, page 8: 151 (±5.66) μg at 5 days for sample E",0.95,Percentage release: 15 (±0.85)%,samplee,120.0
10.1038/s41598-024-57883-5::sp0019,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,Sample E,Cotton fabric with star-PLA cover layer loaded with ibuprofen,ibuprofen,1.0,mg/cm2,theoretical maximum loading,1 mg/cm2 theoretical,"[{'name': 'star-PLA (methylated β-cyclodextrin-initiated star-shaped PLLA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'polymer:IBU ratio 2:1', 'raw': '0.4 g star-PLA per 0.2 g IBU in 100 mL DCM'}, {'name': 'cotton fabric (mercerized without tension 3 min, bulk polymerized no vacuum)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'washing, mercerization (no tension, 3 min), bulk polymerization (no vacuum)'}]",cumulative amount released,214.0,μg,9.0,days,vial immersion,in vitro release,none,,,"PBS 0.1 M, pH 7.4",finite,1×1 cm sample in 20 mL PBS,1.0,"Table 4, page 8: 214 (±11.57) μg at 9 days for sample E",0.95,Percentage release: 21 (±1.16)%,samplee,216.0
10.1038/s41598-024-57883-5::sp0020,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,Sample E,Cotton fabric with star-PLA cover layer loaded with ibuprofen,ibuprofen,1.0,mg/cm2,theoretical maximum loading,1 mg/cm2 theoretical,"[{'name': 'star-PLA (methylated β-cyclodextrin-initiated star-shaped PLLA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'polymer:IBU ratio 2:1', 'raw': '0.4 g star-PLA per 0.2 g IBU in 100 mL DCM'}, {'name': 'cotton fabric (mercerized without tension 3 min, bulk polymerized no vacuum)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'washing, mercerization (no tension, 3 min), bulk polymerization (no vacuum)'}]",cumulative amount released,239.0,μg,14.0,days,vial immersion,in vitro release,none,,,"PBS 0.1 M, pH 7.4",finite,1×1 cm sample in 20 mL PBS,1.0,"Table 4, page 8: 239 (±20.98) μg at 14 days for sample E; also described in text as '239 μg/g for sample E'",0.95,Percentage release: 24 (±2.10)%. Text describes as 24% of theoretical drug loading.,samplee,336.0
10.1039/d0ra00100g::sp0002,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOEt][IBU],L-valine ethyl ester ibuprofenate in 70% ethanol,ibuprofen,0.01,g/cm3,w/v,0.01 g cm-3 (of compound),"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '% v/v', 'basis': 'v/v', 'raw': 'ethanol 70% (v/v)'}]",cumulative amount,215.19,µg IBU cm-2,24.0,h,Franz diffusion cell,in vitro skin permeation,"porcine abdominal skin, dermatome section",porcine (abdominal),500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 µL,1.0,Table 5; Methods section 'Skin permeation studies',0.98,Cumulative mass of compound = 366.64 µg cm-2; IBU fraction = 215.19 µg IBU cm-2. SD = 8.14. % applied dose IBU = 7.33.,valoetibu,24.0
10.1039/d0ra00100g::sp0003,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOiPr][IBU],L-valine isopropyl ester ibuprofenate in 70% ethanol,ibuprofen,0.01,g/cm3,w/v,0.01 g cm-3 (of compound),"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '% v/v', 'basis': 'v/v', 'raw': 'ethanol 70% (v/v)'}]",cumulative amount,341.2,µg IBU cm-2,24.0,h,Franz diffusion cell,in vitro skin permeation,"porcine abdominal skin, dermatome section",porcine (abdominal),500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 µL,1.0,Table 5; Methods section 'Skin permeation studies',0.98,Cumulative mass of compound = 604.51 µg cm-2; IBU fraction = 341.20 µg IBU cm-2. SD = 4.87. % applied dose IBU = 12.09.,valoipribu,24.0
10.1039/d0ra00100g::sp0004,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOPr][IBU],L-valine propyl ester ibuprofenate in 70% ethanol,ibuprofen,0.01,g/cm3,w/v,0.01 g cm-3 (of compound),"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '% v/v', 'basis': 'v/v', 'raw': 'ethanol 70% (v/v)'}]",cumulative amount,382.35,µg IBU cm-2,24.0,h,Franz diffusion cell,in vitro skin permeation,"porcine abdominal skin, dermatome section",porcine (abdominal),500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 µL,1.0,Table 5; Methods section 'Skin permeation studies',0.98,Cumulative mass of compound = 677.41 µg cm-2; IBU fraction = 382.35 µg IBU cm-2. SD = 1.05. % applied dose IBU = 13.55.,valopribu,24.0
10.1039/d0ra00100g::sp0007,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOHex][IBU],L-valine hexyl ester ibuprofenate in 70% ethanol,ibuprofen,0.01,g/cm3,w/v,0.01 g cm-3 (of compound),"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '% v/v', 'basis': 'v/v', 'raw': 'ethanol 70% (v/v)'}]",cumulative amount,249.46,µg IBU cm-2,24.0,h,Franz diffusion cell,in vitro skin permeation,"porcine abdominal skin, dermatome section",porcine (abdominal),500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 µL,1.0,Table 5; Methods section 'Skin permeation studies',0.98,Cumulative mass of compound = 490.33 µg cm-2; IBU fraction = 249.46 µg IBU cm-2. SD = 26.06. % applied dose IBU = 9.81.,valohexibu,24.0
10.1039/d0ra00100g::sp0008,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,rac-IBU,Ibuprofen free acid in 70% ethanol,ibuprofen,0.01,g/cm3,w/v,0.01 g cm-3,"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '% v/v', 'basis': 'v/v', 'raw': 'ethanol 70% (v/v)'}]",flux,13.644,µg IBU cm-2 h-1,,,Franz diffusion cell,in vitro skin permeation,"porcine abdominal skin, dermatome section",porcine (abdominal),500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 µL,1.0,Fig. 4 and text in 'Skin penetration' section: 'the flux was 18.555 µg IBU cm-2 h-1 compared to 13.644 µg IBU cm-2 h-1 for unmodified acid',0.92,Flux read from text description of Fig. 4. Exact numeric values for all formulations are presented in Fig. 4 (bar chart); only rac-IBU and [ValOPr][IBU] values are explicitly stated in text.,racibu,
10.1039/d0ra00100g::sp0009,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOPr][IBU],L-valine propyl ester ibuprofenate in 70% ethanol,ibuprofen,0.01,g/cm3,w/v,0.01 g cm-3 (of compound),"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '% v/v', 'basis': 'v/v', 'raw': 'ethanol 70% (v/v)'}]",flux,18.555,µg IBU cm-2 h-1,,,Franz diffusion cell,in vitro skin permeation,"porcine abdominal skin, dermatome section",porcine (abdominal),500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 µL,1.0,"Text in 'Skin penetration' section: 'For the best salt, [ValOPr][IBU], the flux was 18.555 µg IBU cm-2 h-1'",0.97,Explicitly stated value in text. Also visible in Fig. 4.,valopribu,
10.1039/d0ra00100g::sp0011,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOEt][IBU],L-valine ethyl ester ibuprofenate in 70% ethanol,ibuprofen,0.01,g/cm3,w/v,0.01 g cm-3 (of compound),"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '% v/v', 'basis': 'v/v', 'raw': 'ethanol 70% (v/v)'}]",skin accumulation,412.19,µg IBU g-1 skin,24.0,h,Franz diffusion cell,in vitro skin permeation,"porcine abdominal skin, dermatome section",porcine (abdominal),500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 µL,1.0,Table 6; Methods section 'Accumulation in the skin',0.98,SD = 38.45. % applied dose IBU = 3.5.,valoetibu,24.0
10.1039/d0ra00100g::sp0012,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOiPr][IBU],L-valine isopropyl ester ibuprofenate in 70% ethanol,ibuprofen,0.01,g/cm3,w/v,0.01 g cm-3 (of compound),"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '% v/v', 'basis': 'v/v', 'raw': 'ethanol 70% (v/v)'}]",skin accumulation,630.75,µg IBU g-1 skin,24.0,h,Franz diffusion cell,in vitro skin permeation,"porcine abdominal skin, dermatome section",porcine (abdominal),500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 µL,1.0,Table 6; Methods section 'Accumulation in the skin',0.98,SD = 61.87. % applied dose IBU = 4.9.,valoipribu,24.0
10.1039/d0ra00100g::sp0013,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOPr][IBU],L-valine propyl ester ibuprofenate in 70% ethanol,ibuprofen,0.01,g/cm3,w/v,0.01 g cm-3 (of compound),"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '% v/v', 'basis': 'v/v', 'raw': 'ethanol 70% (v/v)'}]",skin accumulation,726.42,µg IBU g-1 skin,24.0,h,Franz diffusion cell,in vitro skin permeation,"porcine abdominal skin, dermatome section",porcine (abdominal),500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 µL,1.0,Table 6; Methods section 'Accumulation in the skin',0.98,SD = 113.37. % applied dose IBU = 5.9.,valopribu,24.0
10.1039/d0ra00100g::sp0016,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOHex][IBU],L-valine hexyl ester ibuprofenate in 70% ethanol,ibuprofen,0.01,g/cm3,w/v,0.01 g cm-3 (of compound),"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '% v/v', 'basis': 'v/v', 'raw': 'ethanol 70% (v/v)'}]",skin accumulation,612.86,µg IBU g-1 skin,24.0,h,Franz diffusion cell,in vitro skin permeation,"porcine abdominal skin, dermatome section",porcine (abdominal),500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 µL,1.0,Table 6; Methods section 'Accumulation in the skin',0.98,SD = 129.33. % applied dose IBU = 4.8.,valohexibu,24.0
10.1208/s12249-015-0474-y::sp0001,10.1208/s12249-015-0474-y,Regulating the Skin Permeation Rate of Escitalopram by Ion-pair Formation with Organic Acids.,ok,,ESP,Escitalopram in IPP,Escitalopram,,,,suspension in IPP,"[{'name': 'Isopropyl palmitate (IPP)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IPP as vehicle'}]",cumulative amount,1647.84,μg/cm²,8.0,h,two-chamber side-by-side glass diffusion cell,in vitro permeation,excised rabbit abdominal skin,"rabbit (male, 1.5–2.0 kg), Experimental Animal Center of Shenyang Pharmaceutical University",,"phosphate buffered saline (PBS, pH 7.4)",finite,suspension applied in donor compartment,0.95,"Table III: Q8h = 1647.84 ± 170.03 μg/cm²; Methods: two-chamber side-by-side glass diffusion cell, 32°C, 0.95 cm² diffusion area, PBS pH 7.4 receptor, IPP donor",0.95,n=4; SD=170.03,esp,8.0
10.1208/s12249-015-0474-y::sp0002,10.1208/s12249-015-0474-y,Regulating the Skin Permeation Rate of Escitalopram by Ion-pair Formation with Organic Acids.,ok,,ESP,Escitalopram in IPP,Escitalopram,,,,suspension in IPP,"[{'name': 'Isopropyl palmitate (IPP)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IPP as vehicle'}]",flux (Jss),224.48,μg/(cm² h),,,two-chamber side-by-side glass diffusion cell,in vitro permeation,excised rabbit abdominal skin,"rabbit (male, 1.5–2.0 kg), Experimental Animal Center of Shenyang Pharmaceutical University",,"phosphate buffered saline (PBS, pH 7.4)",finite,suspension applied in donor compartment,0.95,Table III: J = 224.48 ± 18.49 μg/(cm² h); also cited in Introduction and Discussion,0.95,n=4; SD=18.49; steady-state flux calculated from slope of linear portion of Q vs time plot,esp,
10.1208/s12249-015-0474-y::sp0003,10.1208/s12249-015-0474-y,Regulating the Skin Permeation Rate of Escitalopram by Ion-pair Formation with Organic Acids.,ok,,ESP-BA,Escitalopram-Benzoic acid ion-pair in IPP,Escitalopram,,,,suspension of ESP-BA complex in IPP,"[{'name': 'Benzoic acid (BA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'equimolar counter-ion', 'raw': 'equimolar BA as counter-ion'}, {'name': 'Isopropyl palmitate (IPP)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IPP as vehicle'}]",cumulative amount,1235.99,μg/cm²,8.0,h,two-chamber side-by-side glass diffusion cell,in vitro permeation,excised rabbit abdominal skin,"rabbit (male, 1.5–2.0 kg), Experimental Animal Center of Shenyang Pharmaceutical University",,"phosphate buffered saline (PBS, pH 7.4)",finite,suspension applied in donor compartment,0.95,Table III: Q8h = 1235.99 ± 207.13 μg/cm²,0.95,n=4; SD=207.13,espba,8.0
10.1208/s12249-015-0474-y::sp0004,10.1208/s12249-015-0474-y,Regulating the Skin Permeation Rate of Escitalopram by Ion-pair Formation with Organic Acids.,ok,,ESP-BA,Escitalopram-Benzoic acid ion-pair in IPP,Escitalopram,,,,suspension of ESP-BA complex in IPP,"[{'name': 'Benzoic acid (BA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'equimolar counter-ion', 'raw': 'equimolar BA as counter-ion'}, {'name': 'Isopropyl palmitate (IPP)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IPP as vehicle'}]",flux (Jss),169.85,μg/(cm² h),,,two-chamber side-by-side glass diffusion cell,in vitro permeation,excised rabbit abdominal skin,"rabbit (male, 1.5–2.0 kg), Experimental Animal Center of Shenyang Pharmaceutical University",,"phosphate buffered saline (PBS, pH 7.4)",finite,suspension applied in donor compartment,0.95,Table III: J = 169.85 ± 27.97 μg/(cm² h),0.95,n=4; SD=27.97; steady-state flux,espba,
10.1208/s12249-015-0474-y::sp0005,10.1208/s12249-015-0474-y,Regulating the Skin Permeation Rate of Escitalopram by Ion-pair Formation with Organic Acids.,ok,,ESP-IB,Escitalopram-Ibuprofen ion-pair in IPP,Escitalopram,,,,suspension of ESP-IB complex in IPP,"[{'name': 'Ibuprofen (IB)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'equimolar counter-ion', 'raw': 'equimolar IB as counter-ion'}, {'name': 'Isopropyl palmitate (IPP)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IPP as vehicle'}]",cumulative amount,995.13,μg/cm²,8.0,h,two-chamber side-by-side glass diffusion cell,in vitro permeation,excised rabbit abdominal skin,"rabbit (male, 1.5–2.0 kg), Experimental Animal Center of Shenyang Pharmaceutical University",,"phosphate buffered saline (PBS, pH 7.4)",finite,suspension applied in donor compartment,0.95,Table III: Q8h = 995.13 ± 144.19 μg/cm²,0.95,n=4; SD=144.19,espib,8.0
10.1208/s12249-015-0474-y::sp0006,10.1208/s12249-015-0474-y,Regulating the Skin Permeation Rate of Escitalopram by Ion-pair Formation with Organic Acids.,ok,,ESP-IB,Escitalopram-Ibuprofen ion-pair in IPP,Escitalopram,,,,suspension of ESP-IB complex in IPP,"[{'name': 'Ibuprofen (IB)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'equimolar counter-ion', 'raw': 'equimolar IB as counter-ion'}, {'name': 'Isopropyl palmitate (IPP)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IPP as vehicle'}]",flux (Jss),113.09,μg/(cm² h),,,two-chamber side-by-side glass diffusion cell,in vitro permeation,excised rabbit abdominal skin,"rabbit (male, 1.5–2.0 kg), Experimental Animal Center of Shenyang Pharmaceutical University",,"phosphate buffered saline (PBS, pH 7.4)",finite,suspension applied in donor compartment,0.95,Table III: J = 113.09 ± 20.65 μg/(cm² h),0.95,n=4; SD=20.65; steady-state flux,espib,
10.1208/s12249-015-0474-y::sp0007,10.1208/s12249-015-0474-y,Regulating the Skin Permeation Rate of Escitalopram by Ion-pair Formation with Organic Acids.,ok,,ESP-SA,Escitalopram-Salicylic acid ion-pair in IPP,Escitalopram,,,,suspension of ESP-SA complex in IPP,"[{'name': 'Salicylic acid (SA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'equimolar counter-ion', 'raw': 'equimolar SA as counter-ion'}, {'name': 'Isopropyl palmitate (IPP)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IPP as vehicle'}]",cumulative amount,381.69,μg/cm²,8.0,h,two-chamber side-by-side glass diffusion cell,in vitro permeation,excised rabbit abdominal skin,"rabbit (male, 1.5–2.0 kg), Experimental Animal Center of Shenyang Pharmaceutical University",,"phosphate buffered saline (PBS, pH 7.4)",finite,suspension applied in donor compartment,0.95,Table III: Q8h = 381.69 ± 76.74 μg/cm²,0.95,n=4; SD=76.74,espsa,8.0
10.1208/s12249-015-0474-y::sp0008,10.1208/s12249-015-0474-y,Regulating the Skin Permeation Rate of Escitalopram by Ion-pair Formation with Organic Acids.,ok,,ESP-SA,Escitalopram-Salicylic acid ion-pair in IPP,Escitalopram,,,,suspension of ESP-SA complex in IPP,"[{'name': 'Salicylic acid (SA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'equimolar counter-ion', 'raw': 'equimolar SA as counter-ion'}, {'name': 'Isopropyl palmitate (IPP)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IPP as vehicle'}]",flux (Jss),45.61,μg/(cm² h),,,two-chamber side-by-side glass diffusion cell,in vitro permeation,excised rabbit abdominal skin,"rabbit (male, 1.5–2.0 kg), Experimental Animal Center of Shenyang Pharmaceutical University",,"phosphate buffered saline (PBS, pH 7.4)",finite,suspension applied in donor compartment,0.95,Table III: J = 45.61 ± 9.17 μg/(cm² h),0.95,n=4; SD=9.17; steady-state flux,espsa,
10.1208/s12249-015-0474-y::sp0009,10.1208/s12249-015-0474-y,Regulating the Skin Permeation Rate of Escitalopram by Ion-pair Formation with Organic Acids.,ok,,ESP-PABA,Escitalopram-p-Aminobenzoic acid ion-pair in IPP,Escitalopram,,,,suspension of ESP-PABA complex in IPP,"[{'name': 'p-Aminobenzoic acid (PABA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'equimolar counter-ion', 'raw': 'equimolar PABA as counter-ion'}, {'name': 'Isopropyl palmitate (IPP)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IPP as vehicle'}]",cumulative amount,307.36,μg/cm²,8.0,h,two-chamber side-by-side glass diffusion cell,in vitro permeation,excised rabbit abdominal skin,"rabbit (male, 1.5–2.0 kg), Experimental Animal Center of Shenyang Pharmaceutical University",,"phosphate buffered saline (PBS, pH 7.4)",finite,suspension applied in donor compartment,0.95,Table III: Q8h = 307.36 ± 36.09 μg/cm²,0.95,n=4; SD=36.09,esppaba,8.0
