dedup_key,doi,pmid,year,journal,title,is_oa,oa_with_pdf_url,is_caffeine,is_nicotinamide,is_lidocaine,is_ibuprofen,has_flux_term,has_cumulative_term,has_kp_term,has_lag_term,has_franz,has_ivpt_acronym,has_skin_type,has_ivivc,has_pg_pct,has_etoh_pct,has_water_pct,has_mineral_oil_pct,has_ipm_pct,has_carbopol_pct,has_hpmc_pct,has_poloxamer_pct,has_gel_word_in_title,is_review,is_in_vivo_only,is_animal_pk_only,is_iontophoresis_or_microneedle,has_percent_range,percent_value_count,multi_formulation_terms,endpoint_signal_count,method_signal_count,with_quantitative_pct_in_abstract,modelling_ready_oa,candidate_score
doi:10.1208/s12249-020-1627-1,10.1208/s12249-020-1627-1,31989358,2020,AAPS PharmSciTech,"Transdermal Administration of Ibuprofen-Loaded Gel: Preparation, Pharmacokinetic Profile, and Tissue Distribution.",False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,False,False,False,True,False,False,True,False,False,0,2,0,0,False,False,9.5
doi:10.1016/j.ijpharm.2021.121242,10.1016/j.ijpharm.2021.121242,34737113,2021,International journal of pharmaceutics,"Development of an intelligent, stimuli-responsive transdermal system for efficient delivery of Ibuprofen against rheumatoid arthritis.",False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,1,9,0,0,False,False,38.55
doi:10.1039/d0tb02533j,10.1039/d0tb02533j,33503104,2021,Journal of materials chemistry. B,"Hydrogel-assisted delivery of lipophilic molecules into aqueous medium for transdermal medication based on environment-specific, regioselective adsorption of graphene oxides.",False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,0,0,0,0,False,False,1.55
doi:10.3390/gels7040254,10.3390/gels7040254,34940313,2021,"Gels (Basel, Switzerland)","Ibuprofen-Loaded Chitosan-Lipid Nanoconjugate Hydrogel with Gum Arabic: Green Synthesis, Characterisation, In Vitro Kinetics Mechanistic Release Study and PGE2 Production Test.",True,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,0,4,0,0,False,False,17.55
doi:10.3390/pharmaceutics13030328,10.3390/pharmaceutics13030328,33802592,2021,Pharmaceutics,Increased Therapeutic Efficacy of SLN Containing Etofenamate and Ibuprofen in Topical Treatment of Inflammation.,True,True,False,False,False,True,False,False,False,False,True,False,True,True,,,,,,False,True,False,False,False,False,False,False,False,4,5,0,2,True,False,32.55
doi:10.3390/ma14216678,10.3390/ma14216678,34772205,2021,"Materials (Basel, Switzerland)",Permeability of Ibuprofen in the Form of Free Acid and Salts of L-Valine Alkyl Esters from a Hydrogel Formulation through Strat-M™ Membrane and Human Skin.,True,True,False,False,False,True,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,False,False,False,False,0,6,0,1,False,False,25.55
doi:10.3390/pharmaceutics13040587,10.3390/pharmaceutics13040587,33924046,2021,Pharmaceutics,Recent Biomedical Approaches for Chitosan Based Materials as Drug Delivery Nanocarriers.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,False,False,0,4,0,0,False,False,17.55
doi:10.3390/polym13132086,10.3390/polym13132086,34202828,2021,Polymers,Review of Applications and Future Prospects of Stimuli-Responsive Hydrogel Based on Thermo-Responsive Biopolymers in Drug Delivery Systems.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,False,False,0,1,0,0,False,False,5.55
doi:10.1080/03639045.2021.1935996,10.1080/03639045.2021.1935996,34109888,2021,Drug development and industrial pharmacy,Topical NSAIDs for acute local pain relief: <i>in vitro</i> characterization of drug delivery profiles into and through human skin,False,False,False,False,False,True,True,False,False,False,False,False,True,True,,,,,,False,False,False,False,False,False,False,False,False,0,6,1,1,False,False,28.55
doi:10.3390/pharmaceutics14040827,10.3390/pharmaceutics14040827,35456661,2022,Pharmaceutics,Deep Eutectic Solvent Formulations and Alginate-Based Hydrogels as a New Partnership for the Transdermal Administration of Anti-Inflammatory Drugs.,True,True,False,False,False,True,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,False,False,False,False,2,3,0,1,False,False,15.6
doi:10.3390/pharmaceutics14102106,10.3390/pharmaceutics14102106,36297542,2022,Pharmaceutics,Dermal Delivery of Diclofenac Sodium-In Vitro and In Vivo Studies.,True,True,False,False,False,False,False,False,False,False,False,True,True,True,,,,,,False,False,False,False,False,False,False,False,False,1,8,0,2,False,False,34.6
doi:10.1016/j.jseint.2021.09.006,10.1016/j.jseint.2021.09.006,35141683,2022,JSES International,Efficacy of transdermal 4% lidocaine patches for postoperative pain management after arthroscopic rotator cuff repair: a prospective trial.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,3,1,0,0,False,False,8.6
doi:10.1038/s41598-022-05912-6,10.1038/s41598-022-05912-6,35115643,2022,Scientific reports,Hard polymeric porous microneedles on stretchable substrate for transdermal drug delivery.,True,True,False,False,False,True,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,False,False,True,False,0,3,0,1,False,False,13.6
doi:10.1007/s13346-021-01077-3,10.1007/s13346-021-01077-3,34671948,2022,Drug Delivery and Translational Research,Microneedle-based insulin transdermal delivery system: current status and translation challenges.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,True,False,0,1,0,0,False,False,5.6
doi:10.3390/ph15050602,10.3390/ph15050602,35631428,2022,Pharmaceuticals,Polysaccharide-Based Transdermal Drug Delivery.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,True,False,0,3,0,0,False,False,13.6
doi:10.5812/ijpr.123787,10.5812/ijpr.123787,35765506,2022,Iranian Journal of Pharmaceutical Research,"Preparation and Characterization of Lidocaine-Loaded, Microemulsion-Based Topical Gels.",True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,0,7,0,0,False,False,29.6
doi:10.1016/j.ijpharm.2022.121835,10.1016/j.ijpharm.2022.121835,35597393,2022,International journal of pharmaceutics,"Super-swelling hydrogel-forming microneedle based transdermal drug delivery: Mathematical modelling, simulation and experimental validation.",False,True,False,False,False,True,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,False,False,True,False,1,1,0,1,False,False,6.6
doi:10.1080/10717544.2022.2089295,10.1080/10717544.2022.2089295,35757855,2022,Drug Delivery,Transdermal delivery of inflammatory factors regulated drugs for rheumatoid arthritis.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,True,False,0,0,0,0,False,False,1.6
doi:10.3390/biomedicines11082119,10.3390/biomedicines11082119,37626616,2023,Biomedicines,Advances and Prospects for Hydrogel-Forming Microneedles in Transdermal Drug Delivery.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,True,False,0,0,0,0,False,False,1.65
doi:10.1016/j.ijbiomac.2022.10.138,10.1016/j.ijbiomac.2022.10.138,36273545,2023,International journal of biological macromolecules,Cellulose hydrogel development from unbleached oil palm biomass pulps for dermal drug delivery.,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,True,7,2,0,0,False,False,21.65
doi:10.3390/pharmaceutics15041075,10.3390/pharmaceutics15041075,37111561,2023,Pharmaceutics,Confocal Raman Spectroscopy for Assessing Bioequivalence of Topical Formulations.,True,True,False,False,False,True,False,False,False,False,False,True,True,True,,,,,,False,False,False,False,False,False,False,False,False,2,4,0,2,False,False,19.65
doi:10.3390/gels9100806,10.3390/gels9100806,37888379,2023,Gels,"Dissolving and Swelling Hydrogel-Based Microneedles: An Overview of Their Materials, Fabrication, Characterization Methods, and Challenges.",True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,True,False,0,3,0,0,False,False,13.65
doi:10.3390/gels9050391,10.3390/gels9050391,37232983,2023,"Gels (Basel, Switzerland)",Emulsion-Based Gel Loaded with Ibuprofen and Its Derivatives.,True,True,False,False,False,True,False,False,False,False,False,False,True,False,,,,,,False,False,False,True,False,False,False,False,False,0,6,0,1,False,False,25.65
doi:10.1016/j.ijpx.2023.100205,10.1016/j.ijpx.2023.100205,37609107,2023,International journal of pharmaceutics: X,Enhanced stability and skin permeation of ibuprofen-loaded solid lipid nanoparticles based binary solid lipid matrix: Effect of surfactant and lipid compositions.,True,True,False,False,False,True,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,False,False,False,False,1,8,0,1,False,False,34.65
doi:10.3390/molecules28062872,10.3390/molecules28062872,36985843,2023,Molecules,Essential Oils Distilled from Colombian Aromatic Plants and Their Constituents as Penetration Enhancers for Transdermal Drug Delivery.,True,True,False,False,False,False,True,False,True,False,True,False,False,False,,,,,,True,False,False,False,False,False,False,False,False,2,1,2,1,True,False,20.65
doi:10.3390/pharmaceutics15102444,10.3390/pharmaceutics15102444,37896204,2023,Pharmaceutics,Hydrogel-Based Microneedle as a Drug Delivery System.,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,False,True,True,False,0,1,0,1,False,False,5.65
doi:10.3390/pharmaceutics15061707,10.3390/pharmaceutics15061707,37376155,2023,Pharmaceutics,"Metamorphosis of Topical Semisolid Products-Understanding the Role of Rheological Properties in Drug Permeation under the ""in Use"" Condition.",True,True,False,False,False,False,False,False,False,False,False,True,False,False,,,,,,False,False,False,False,False,False,False,False,False,4,6,0,1,False,False,29.65
doi:10.1016/j.ijbiomac.2023.126464,10.1016/j.ijbiomac.2023.126464,37619682,2023,International journal of biological macromolecules,"Micro array patch assisted transdermal delivery of high dose, ibuprofen sodium using thermoresponsive sodium alginate/poly (vinylcaprolactam) in situ gels depot.",False,True,False,False,False,True,False,False,False,False,True,False,True,False,,,,,,False,False,False,False,False,False,False,True,False,0,6,0,2,False,False,29.65
doi:10.3390/pharmaceutics15020318,10.3390/pharmaceutics15020318,36839643,2023,Pharmaceutics,Physicochemical Properties and Transdermal Absorption of a Flurbiprofen and Lidocaine Complex in the Non-Crystalline Form.,True,True,False,False,False,False,True,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,False,False,False,False,0,2,1,1,False,False,12.65
doi:10.1080/09205063.2023.2205728,10.1080/09205063.2023.2205728,37089114,2023,Journal of biomaterials science. Polymer edition,Transdermal administration of ibuprofen-loaded hexagonal liquid crystal gel for enhancement of drug concentration in the uterus: in vitro and in vivo evaluation.,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,False,False,False,True,False,False,False,False,False,0,3,0,0,False,False,13.65
doi:10.1016/j.mex.2023.102025,10.1016/j.mex.2023.102025,36793674,2023,MethodsX,Two-photon polymerization based reusable master template to fabricate polymer microneedles for drug delivery.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,True,False,0,1,0,0,False,False,5.65
doi:10.1080/10717544.2023.2300945,10.1080/10717544.2023.2300945,38366562,2024,Drug Delivery,Advancing burn wound treatment: exploring hydrogel as a transdermal drug delivery system.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,False,False,0,0,0,0,False,False,1.7
doi:10.3389/fchem.2024.1336717,10.3389/fchem.2024.1336717,38476651,2024,Frontiers in Chemistry,Commercial hydrogel product for drug delivery based on route of administration.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,0,3,0,0,False,False,13.7
doi:10.1186/s12896-024-00856-3,10.1186/s12896-024-00856-3,38724967,2024,BMC Biotechnology,"ECM-mimetic, NSAIDs loaded thermo-responsive, immunomodulatory hydrogel for rheumatoid arthritis treatment.",True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,1,1,0,0,False,False,6.7
doi:10.1208/s12249-024-02831-9,10.1208/s12249-024-02831-9,38822143,2024,AAPS PharmSciTech,"Evaluation of Emulgel and Nanostructured Lipid Carrier-Based Gel Formulations for Transdermal Administration of Ibuprofen: Characterization, Mechanical Properties, and Ex-Vivo Skin Permeation.",True,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,False,False,False,True,False,False,False,False,False,3,9,0,0,False,False,40.7
doi:10.1111/srt.13589,10.1111/srt.13589,38396354,2024,Skin Research and Technology,Evaluation of the in vitro human skin percutaneous absorption of ketoprofen in topical anhydrous and aqueous gels.,True,True,False,False,False,False,True,False,False,False,True,False,True,False,,,,,,False,False,False,False,False,False,False,False,False,2,4,1,2,False,False,26.7
doi:10.1038/s41598-024-71456-6,10.1038/s41598-024-71456-6,39289408,2024,Scientific Reports,"Follicular mediated etodolac phosalosomal gel for contact dermatitis alleviation, insights from optimization to in-vivo appraisal.",True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,True,False,False,False,False,False,0,1,0,0,False,False,5.7
doi:10.1016/j.ijpharm.2023.123684,10.1016/j.ijpharm.2023.123684,38070659,2024,International journal of pharmaceutics,In vivo and in vitro transdermal availability of Ibuprofen using novel solubility enhancing fluid nanosized carrier systems.,False,True,False,False,False,True,True,False,False,False,True,False,False,True,,,,,,False,False,False,False,False,False,False,False,False,0,2,1,1,False,False,16.7
doi:10.3390/gels10060362,10.3390/gels10060362,38920910,2024,Gels,Nanocomposite Gels Loaded with Flurbiprofen: Characterization and Skin Permeability Assessment in Different Skin Species.,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,False,False,False,False,0,7,0,1,False,False,29.7
doi:10.1021/acs.jpcb.4c00929,10.1021/acs.jpcb.4c00929,38736379,2024,The journal of physical chemistry. B,Pluronic P123/DMSO Lyotropic Liquid Crystal for Incorporating Bioactive Substances for Topical Application.,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,0,3,0,0,False,False,13.7
doi:10.1039/d3ra06857a,10.1039/d3ra06857a,38179091,2024,RSC Advances,"Poly(3,4-ethylenedioxythiophene):polystyrene sulfonate (PEDOT:PSS) as an insulin carrier in silk fibroin hydrogels for transdermal delivery <i>via</i> iontophoresis.",True,True,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,False,False,False,False,False,False,False,True,False,0,2,0,1,False,False,13.7
doi:10.2147/jpr.s461032,10.2147/jpr.s461032,38529017,2024,Journal of Pain Research,Tizanidine: Advances in Pharmacology &amp; Therapeutics and Drug Formulations,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,True,False,False,0,2,0,0,False,False,9.7
doi:10.3390/pharmaceutics17020171,10.3390/pharmaceutics17020171,40006537,2025,Pharmaceutics,Anti-Inflammatory and Pain-Relieving Effects of Arnica Extract Hydrogel Patch in Carrageenan-Induced Inflammation and Hot Plate Pain Models.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,2,4,0,0,False,False,19.75
doi:10.1007/s10856-025-06965-5,10.1007/s10856-025-06965-5,41457135,2025,Journal of Materials Science: Materials in Medicine,Application of chitosan-based nanogels for dermal and transdermal delivery systems.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,False,False,0,3,0,0,False,False,13.75
doi:10.3390/mps8060134,10.3390/mps8060134,41283394,2025,Methods and Protocols,Biodegradable Microneedle for Enhanced Transdermal Drug Delivery: Trends and Techniques.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,True,False,0,5,0,0,False,False,21.75
doi:10.1016/j.ajps.2024.101012,10.1016/j.ajps.2024.101012,39995751,2025,Asian Journal of Pharmaceutical Sciences,Deep-insights: Nanoengineered gel-based localized drug delivery for arthritis management.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,True,True,False,True,False,False,0,1,0,0,False,False,5.75
doi:10.1016/j.colsurfb.2024.114407,10.1016/j.colsurfb.2024.114407,39616935,2025,"Colloids and surfaces. B, Biointerfaces",Dexibuprofen loaded into nanoemulsion based gel for topical application - In vitro characterization and in vivo anti-inflammatory evaluation.,False,True,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,False,False,False,True,False,False,False,False,False,3,7,0,0,False,False,32.75
doi:10.1007/s13346-024-01737-0,10.1007/s13346-024-01737-0,39565514,2025,Drug delivery and translational research,Evaluation of physical and chemical modifications to drug reservoirs for stimuli-responsive microneedles.,True,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,True,False,2,5,0,0,False,False,23.75
doi:10.3390/ph18060810,10.3390/ph18060810,40573207,2025,Pharmaceuticals,Evaluation of the In Vitro Permeation Parameters of Topical Diclofenac Sodium from Transdermal Pentravan&lt;sup&gt;®&lt;/sup&gt; Products and Hydrogel Celugel Through Human Skin.,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,False,False,False,False,0,4,0,1,False,False,17.75
doi:10.3390/molecules30061354,10.3390/molecules30061354,40142128,2025,Molecules,Hydrogel Delivery Systems for Biological Active Substances: Properties and the Role of HPMC as a Carrier.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,False,False,0,1,0,0,False,False,5.75
doi:10.3390/gels12010022,10.3390/gels12010022,41590048,2025,Gels,"Hydrogels and Organogels for Local Anesthetic Delivery: Advances, Challenges, and Translational Perspectives.",True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,False,False,0,2,0,0,False,False,9.75
doi:10.3390/s26010239,10.3390/s26010239,41516674,2025,Sensors,Microneedle-Based Technologies for Long-Acting Transdermal Drug Delivery in Wearable Devices.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,True,False,0,0,0,0,False,False,1.75
doi:10.3390/gels11030206,10.3390/gels11030206,40136911,2025,Gels,Multifunctional Hydrogel Microneedles (HMNs) in Drug Delivery and Diagnostics.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,True,False,0,1,0,0,False,False,5.75
doi:10.3390/gels11070500,10.3390/gels11070500,40710662,2025,Gels,New Gel Approaches for the Transdermal Delivery of Meloxicam.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,True,True,False,False,False,False,0,2,0,0,False,False,9.75
doi:10.3390/gels11010041,10.3390/gels11010041,39852012,2025,"Gels (Basel, Switzerland)",Permeation Enhancer in Microemulsions and Microemulsion-Based Gels: A Comparison of Diethylene Glycol Monoethyl Ether and Oleyl Alcohol.,True,True,False,False,False,True,False,False,False,False,True,False,True,False,,,,,,False,False,False,False,False,False,False,False,False,2,7,0,2,False,False,35.75
doi:10.1038/s41598-025-27205-4,10.1038/s41598-025-27205-4,41361332,2025,Scientific Reports,Ternary phase optimized indomethacin nanoemulsion hydrogel for sustained topical delivery and improved biological efficacy.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,True,9,13,0,0,False,False,66.75
doi:10.1016/j.ijpharm.2025.125306,10.1016/j.ijpharm.2025.125306,39894087,2025,International journal of pharmaceutics,Topical drug formulation for enhanced permeation: A comparison of Bayesian optimisation and response surface methodology with an ibuprofen-loaded poloxamer 407-based formulations case study.,False,True,False,False,False,True,True,False,False,False,True,False,True,False,,,,,,False,False,False,False,False,False,False,False,False,0,13,1,2,False,False,60.75
doi:10.36721/pjps.2026.39.3.reg.14627.1,10.36721/pjps.2026.39.3.reg.14627.1,41620914,2026,Pakistan journal of pharmaceutical sciences,Design and optimization of ibuprofen microemulgel using phase titration for effective and enhanced dermal drug delivery.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,1,4,0,0,False,False,18.8
doi:10.1021/acsmaterialsau.5c00109,10.1021/acsmaterialsau.5c00109,41550903,2026,ACS Materials Au,Investigation of Transdermal Drug Delivery and In Vivo Pharmacokinetics of Choline Ketoprofen Ionic Liquid.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,1,2,0,0,False,False,10.8
doi:10.3390/mi17010102,10.3390/mi17010102,41597882,2026,Micromachines,"Microneedle Technologies for Drug Delivery: Innovations, Applications, and Commercial Challenges.",True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,True,False,0,2,0,0,False,False,9.8
doi:10.1016/j.bioactmat.2026.03.054,10.1016/j.bioactmat.2026.03.054,42005999,2026,Bioactive Materials,Next-generation epidermal patches: Bridging 3D and multidimensional printing for biomedical and personal care innovations.,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,True,False,0,1,0,0,False,False,5.8
