paper_id,doi,pmid,pmcid,title,preferred_format,available_formats,access_urls,local_paths,status,notes
paper_0344a1a4604f,10.1021/mp500264e,25275801.0,PMC4223873,Crystallographic textures and morphologies of solution cast Ibuprofen composite films at solid surfaces.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC4223873', 'pdf': 'https://europepmc.org/articles/PMC4223873?pdf=render'}","{'html': 'papers\\html\\10.1021_mp500264e__c4ca9c9a43.html', 'pdf': 'papers\\pdf\\10.1021_mp500264e__8e5f0917c1.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_016611603446,10.1023/a:1015938522673,2813262.0,,The effect of ultrasound on the in vitro penetration of ibuprofen through human epidermis.,unresolved,[],{},{},unresolved,[]
paper_a14138d10223,10.1038/s41598-022-05912-6,35115643.0,PMC8813900,Hard polymeric porous microneedles on stretchable substrate for transdermal drug delivery.,html,"['html', 'pdf']","{'pdf': 'https://www.nature.com/articles/s41598-022-05912-6.pdf', 'html': 'https://europepmc.org/articles/PMC8813900'}","{'html': 'papers\\html\\10.1038_s41598-022-05912-6__922310f73a.html', 'pdf': 'papers\\pdf\\10.1038_s41598-022-05912-6__7907d05c64.pdf'}",downloaded,"['seed_pdf_url_from_metadata', 'reused_local:html', 'legacy_pdf_reused_local']"
paper_5472ef2ced23,10.1039/c6tb01652a,32263570.0,,Biocompatible polymer-metal-organic framework composite patches for cutaneous administration of cosmetic molecules.,unresolved,[],{},{},unresolved,[]
paper_d723b2a34a25,10.1039/c9ra02868d,35519397.0,PMC9065371,Supramolecular gels from sugar-linked triazole amphiphiles for drug entrapment and release for topical application.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9065371', 'pdf': 'https://europepmc.org/articles/PMC9065371?pdf=render'}","{'html': 'papers\\html\\10.1039_c9ra02868d__2388d2f5ef.html', 'pdf': 'papers\\pdf\\10.1039_c9ra02868d__d28d7f89f4.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_a0517498c977,10.1039/d0ra00100g,35492154.0,PMC9049830,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,html,"['html', 'pdf']","{'pdf': 'https://pubs.rsc.org/en/content/articlepdf/2020/ra/d0ra00100g', 'html': 'https://europepmc.org/articles/PMC9049830'}","{'html': 'papers\\html\\10.1039_d0ra00100g__3a00e380f2.html', 'pdf': 'papers\\pdf\\10.1039_d0ra00100g__3cae185957.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_15dc420ec626,10.1039/d0ra06567f,35516534.0,PMC9057780,The effect of alcohols as vehicles on the percutaneous absorption and skin retention of ibuprofen modified with l-valine alkyl esters.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9057780', 'pdf': 'https://europepmc.org/articles/PMC9057780?pdf=render'}","{'html': 'papers\\html\\10.1039_d0ra06567f__fad771d9b3.html', 'pdf': 'papers\\pdf\\10.1039_d0ra06567f__14e51229b4.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_8aab02a44823,10.1039/d0tb02533j,33503104.0,,"Hydrogel-assisted delivery of lipophilic molecules into aqueous medium for transdermal medication based on environment-specific, regioselective adsorption of graphene oxides.",unresolved,[],{},{},unresolved,[]
paper_577afddc3122,10.1039/d1tb00249j,33909745.0,,Electronic control of drug release from gauze or cellulose acetate fibres for dermal applications.,unresolved,[],{},{},unresolved,[]
paper_cf2f535409ed,10.1039/d2ra05804a,36545107.0,PMC9748978,New amino acid propyl ester ibuprofenates from synthesis to use in drug delivery systems.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9748978', 'pdf': 'https://europepmc.org/articles/PMC9748978?pdf=render'}","{'html': 'papers\\html\\10.1039_d2ra05804a__eec9f9a106.html', 'pdf': 'papers\\pdf\\10.1039_d2ra05804a__69d15ce60c.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_3fe1ba65d970,10.1039/d3na00102d,37056625.0,PMC10089083,Ibuprofen-loaded electrospun poly(ethylene-<i>co</i>-vinyl alcohol) nanofibers for wound dressing applications.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC10089083', 'pdf': 'https://europepmc.org/articles/PMC10089083?pdf=render'}","{'html': 'papers\\html\\10.1039_d3na00102d__8458853423.html', 'pdf': 'papers\\pdf\\10.1039_d3na00102d__dfbcdbbc90.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_f9d75a11b38a,10.1039/d6ra00296j,41868321.0,PMC13001597,Molecular and physicochemical arrangement of chitosan-ibuprofen matrices for topical drug delivery on skin: preparation impact.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC13001597', 'pdf': 'https://europepmc.org/articles/PMC13001597?pdf=render'}","{'html': 'papers\\html\\10.1039_d6ra00296j__44f34dfc86.html', 'pdf': 'papers\\pdf\\10.1039_d6ra00296j__aa97d3e8ad.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_7b3ec1734c22,10.1080/02652048.2022.2131920,36190415.0,,Liposome and microemulsion loaded with ibuprofen: from preparation to mechanism of drug transport.,unresolved,[],{},{},unresolved,[]
paper_07786374df06,10.1080/03639040801928697,18618308.0,,In vitro permeation characterization of the analgesic ibuprofen and the sunscreen oxybenzone.,unresolved,[],{},{},unresolved,[]
paper_0f5fda6ea789,10.1080/03639040802512235,19514985.0,,Preparation and characterization of PEG-modified polyurethane pressure-sensitive adhesives for transdermal drug delivery.,unresolved,[],{},{},unresolved,[]
paper_deffb8a8a751,10.1080/09205063.2024.2333627,38590076.0,,Fabrication and mechanical modelling of dissolvable PVA/PVP composite microneedles with biocompatibility for efficient transdermal delivery of ibuprofen.,unresolved,[],{},{},unresolved,[]
paper_fa55a3492ffd,10.1080/10717540601036872,17613016.0,,Design of two liquid Ibuprofen-poloxamer-limonene or menthol preparations for dermal administration.,unresolved,[],{},{},unresolved,[]
paper_a7e143a067a0,10.1080/10837450.2018.1509347,30084268.0,,An evaluation of crude palm oil (CPO) and tocotrienol rich fraction (TRF) of palm oil as percutaneous permeation enhancers using full-thickness human skin.,pdf,['pdf'],{'pdf': 'http://eprints.nottingham.ac.uk/55282/1/IPHD_A_1509347.pdf'},{},error,"['seed_pdf_url_from_metadata', 'failed_download:pdf', 'failed_download:pdf']"
paper_c63cef0c00bb,10.1080/10837450.2019.1643880,31298072.0,,Gel network comprising UV crosslinked PLGA-b-PEG-MA nanoparticles for ibuprofen topical delivery.,unresolved,[],{},{},unresolved,[]
paper_98925932691a,10.1080/10837450.2019.1701495,31797708.0,,Composite chitosan hydrogels as advanced wound dressings with sustained ibuprofen release and suitable application characteristics.,unresolved,[],{},{},unresolved,[]
paper_ad8631a0f523,10.1080/13880209.2017.1312464,28399694.0,PMC7011944,Development of essential oils as skin permeation enhancers: penetration enhancement effect and mechanism of action.,html,"['html', 'pdf']","{'pdf': 'https://www.tandfonline.com/doi/pdf/10.1080/13880209.2017.1312464?needAccess=true', 'html': 'https://europepmc.org/articles/PMC7011944'}",{'html': 'papers\\html\\10.1080_13880209.2017.1312464__f9d393091b.html'},downloaded,"['reused_local:html', 'failed_download:pdf']"
paper_1ad875362497,10.1080/713840406,12944138.0,,Improved solubility and in vitro dissolution of Ibuprofen from poloxamer gel using eutectic mixture with menthol.,unresolved,[],{},{},unresolved,[]
paper_04d51dba3d02,10.1081/ddc-100102222,10219536.0,,Cataplasm-based controlled drug delivery: development and optimization of a novel formulation.,unresolved,[],{},{},unresolved,[]
paper_a247f47717cb,10.1081/ddc-120015362,12476874.0,,Effect of fatty acid diesters on permeation of anti-inflammatory drugs through rat skin.,unresolved,[],{},{},unresolved,[]
paper_677e2ffad4dd,10.1081/pdt-200032991,15581071.0,,Two-phase melt systems of ibuprofen for enhanced membrane permeation.,unresolved,[],{},{},unresolved,[]
paper_30f681be6849,10.1081/pdt-35859,15776808.0,,The binary eutectic of NSAIDS and two-phase liquid system for enhanced membrane permeation.,unresolved,[],{},{},unresolved,[]
paper_94262c0a61c3,10.1093/jac/dkw012,26903275.0,,Drug permeation and barrier damage in Leishmania-infected mouse skin.,pdf,['pdf'],{'pdf': 'https://academic.oup.com/jac/article-pdf/71/6/1578/11282328/dkw012.pdf'},{},error,"['seed_pdf_url_from_metadata', 'failed_download:pdf', 'failed_download:pdf']"
paper_b32454acf5e0,10.1111/j.2042-7158.1985.tb04926.x,2858524.0,,"Absorption through human skin of ibuprofen and flurbiprofen; effect of dose variation, deposited drug films, occlusion and the penetration enhancer N-methyl-2-pyrrolidone.",unresolved,[],{},{},unresolved,[]
paper_9b42388c1069,10.1155/2015/892671,26090454.0,PMC4450273,Formulation of Novel Layered Sodium Carboxymethylcellulose Film Wound Dressings with Ibuprofen for Alleviating Wound Pain.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC4450273', 'pdf': 'https://europepmc.org/articles/PMC4450273?pdf=render'}","{'html': 'papers\\html\\10.1155_2015_892671__824b001892.html', 'pdf': 'papers\\pdf\\10.1155_2015_892671__24c19ba2c6.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_543a1580a37d,10.1159/000076018,14976385.0,,Lateral diffusion of ibuprofen in human skin during permeation studies.,unresolved,[],{},{},unresolved,[]
paper_de978dfa4371,10.1159/000183922,19088498.0,,"Influence of ethanol on the solubility, ionization and permeation characteristics of ibuprofen in silicone and human skin.",unresolved,[],{},{},unresolved,[]
paper_a147e8c5cba7,10.1159/000231528,19648784.0,,Optimisation of cosolvent concentration for topical drug delivery - II: influence of propylene glycol on ibuprofen permeation.,unresolved,[],{},{},unresolved,[]
paper_067e8b4e5b8c,10.1159/000315139,20616625.0,,Optimisation of cosolvent concentration for topical drug delivery III--influence of lipophilic vehicles on ibuprofen permeation.,unresolved,[],{},{},unresolved,[]
paper_2d1445a66c74,10.1159/000365730,25531080.0,,The influence of the acyl chain on the transdermal penetration-enhancing effect of synthetic phytoceramides.,unresolved,[],{},{},unresolved,[]
paper_7896b1cb107a,10.1166/jnn.2013.7157,23862418.0,,Electrospinning of ibuprofen-loaded composite nanofibers for improving the performances of transdermal patches.,unresolved,[],{},{},unresolved,[]
paper_28be43d7b80d,10.1166/jnn.2018.15182,29448626.0,,"Scaffolds Based on Collagen, Hyaluronan and Sericin with Potential Applications as Controlled Drug Delivery System.",unresolved,[],{},{},unresolved,[]
paper_c76316fa34aa,10.1177/22808000211005383,33781110.0,,Ibuprofen-loaded biocompatible latex membrane for drug release: Characterization and molecular modeling.,pdf,['pdf'],{'pdf': 'https://journals.sagepub.com/doi/pdf/10.1177/22808000211005383'},{},error,"['failed_download:pdf', 'failed_download:pdf']"
paper_eabb128fb839,10.1186/2050-6511-13-5,22947102.0,PMC3506268,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,html,"['html', 'pdf']","{'pdf': 'https://bmcpharmacoltoxicol.biomedcentral.com/counter/pdf/10.1186/2050-6511-13-5', 'html': 'https://europepmc.org/articles/PMC3506268'}","{'html': 'papers\\html\\10.1186_2050-6511-13-5__e8270fe2e2.html', 'pdf': 'papers\\pdf\\10.1186_2050-6511-13-5__be67543fcb.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_20e37a8b8ecc,10.1208/s12249-010-9449-1,20496018.0,PMC2902310,In vitro enhancement of lactate esters on the percutaneous penetration of drugs with different lipophilicity.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC2902310', 'pdf': 'https://europepmc.org/articles/PMC2902310?pdf=render'}","{'html': 'papers\\html\\10.1208_s12249-010-9449-1__1c7dc599a3.html', 'pdf': 'papers\\pdf\\10.1208_s12249-010-9449-1__b0d4cca2d3.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_9004f703794b,10.1208/s12249-010-9522-9,20842539.0,PMC2974154,Validation of a static Franz diffusion cell system for in vitro permeation studies.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC2974154', 'pdf': 'https://europepmc.org/articles/PMC2974154?pdf=render'}","{'html': 'papers\\html\\10.1208_s12249-010-9522-9__3490efe698.html', 'pdf': 'papers\\pdf\\10.1208_s12249-010-9522-9__8fec7ea91e.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_48cbfe0b170b,10.1208/s12249-013-9995-4,23824877.0,PMC3755145,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,html,"['html', 'pdf']","{'html': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3755145', 'pdf': 'https://europepmc.org/articles/PMC3755145?pdf=render'}","{'html': 'papers\\html\\10.1208_s12249-013-9995-4__7b8e6b7a3b.html', 'pdf': 'papers\\pdf\\10.1208_s12249-013-9995-4__83f4f294e2.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_60f86119744a,10.1208/s12249-015-0308-y,25716330.0,PMC4674652,Exploring Microstructural Changes in Structural Analogues of Ibuprofen-Hosted In Situ Gelling System and Its Influence on Pharmaceutical Performance.,html,"['html', 'pdf']","{'pdf': 'https://europepmc.org/articles/pmc4674652?pdf=render', 'html': 'https://europepmc.org/articles/PMC4674652'}","{'html': 'papers\\html\\10.1208_s12249-015-0308-y__fa59d569cd.html', 'pdf': 'papers\\pdf\\10.1208_s12249-015-0308-y__14a7814f7d.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_47e0b4fbb992,10.1208/s12249-019-1481-1,31342293.0,,Effects of Temperature and Humidity on the Skin Permeation of Hydrophilic and Hydrophobic Drugs.,pdf,['pdf'],{'pdf': 'https://link.springer.com/content/pdf/10.1208/s12249-019-1481-1.pdf'},{'pdf': 'papers\\pdf\\10.1208_s12249-019-1481-1__8db2f87134.pdf'},downloaded,"['seed_pdf_url_from_metadata', 'reused_local:pdf']"
paper_85f231cdccef,10.1208/s12249-019-1584-8,31823083.0,,Transcutol® P/Cremophor® EL/Ethyl Oleate-Formulated Microemulsion Loaded into Hyaluronic Acid-Based Hydrogel for Improved Transdermal Delivery and Biosafety of Ibuprofen.,pdf,['pdf'],{'pdf': 'https://link.springer.com/content/pdf/10.1208/s12249-019-1584-8.pdf'},{'pdf': 'papers\\pdf\\10.1208_s12249-019-1584-8__f91ed3114f.pdf'},downloaded,"['seed_pdf_url_from_metadata', 'reused_local:pdf']"
paper_acb284ea81e1,10.1208/s12249-023-02638-0,37700066.0,,Deep Eutectic Solvents Based on L-Arginine and 2-Hydroxypropyl-β-Cyclodextrin for Drug Carrier and Penetration Enhancement.,unresolved,[],{},{},unresolved,[]
paper_ce11f13ca45f,10.1208/s12249-024-02831-9,38822143.0,,"Evaluation of Emulgel and Nanostructured Lipid Carrier-Based Gel Formulations for Transdermal Administration of Ibuprofen: Characterization, Mechanical Properties, and Ex-Vivo Skin Permeation.",unresolved,[],{},{},unresolved,[]
paper_3c2ff42fecb9,10.1208/s12249-026-03373-y,41845109.0,,Personalized 3D-Printed Finger Splints Derived from CT Data Incorporating Multi-Drug Bilayer Nanofiber Delivery Systems.,unresolved,[],{},{},unresolved,[]
paper_8ec5ffdb141b,10.1211/0022357023448,15231036.0,,Ion-pairs of ibuprofen: increased membrane diffusion.,unresolved,[],{},{},unresolved,[]
paper_5aa8cf0425ab,10.1248/bpb.16.168,8364453.0,,Enhancement effect of an ethanol/Panasate 800 binary vehicle on anti-inflammatory drug permeation across excised hairless mouse skin.,unresolved,[],{},{},unresolved,[]
paper_c4e8fd93b452,10.1248/bpb.20.249,9084881.0,,Evaluation of Yucatan micropig skin for use as an in vitro model for skin permeation study.,unresolved,[],{},{},unresolved,[]
paper_1e08eb16bddd,10.1248/bpb1978.11.749,3236208.0,,Thermodynamic study on enhancement of percutaneous penetration of drugs by Azone.,unresolved,[],{},{},unresolved,[]
paper_4478691d07a4,10.1248/cpb.42.651,8004715.0,,Application of an oily gel formed by hydrogenated soybean phospholipids as a percutaneous absorption-type ointment base.,unresolved,[],{},{},unresolved,[]
paper_567266ad0643,10.1248/cpb.c21-00033,33952857.0,,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,pdf,['pdf'],{'pdf': 'https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf'},{'pdf': 'papers\\pdf\\10.1248_cpb.c21-00033__36e807a32d.pdf'},downloaded,['reused_local:pdf']
paper_1be6b1975c26,10.14440/jbm.2020.319,33204741.0,PMC7666330,An <i>ex vivo</i> skin model to probe modulation of local cutaneous arachidonic acid inflammation pathway.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC7666330', 'pdf': 'https://europepmc.org/articles/PMC7666330?pdf=render'}","{'html': 'papers\\html\\10.14440_jbm.2020.319__14d3d665e7.html', 'pdf': 'papers\\pdf\\10.14440_jbm.2020.319__a341e1642a.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_ec5ecb3ea132,10.1517/17425247.2014.929661,24950143.0,,Enantioselective skin permeation of ibuprofen enantiomers: mechanistic insights from ATR-FTIR and CLSM studies based on synthetic enantiomers as naphthalimide fluorescent probes.,unresolved,[],{},{},unresolved,[]
paper_e18921d9f76d,10.18433/j3160b,21903019.0,,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,pdf,['pdf'],{'pdf': 'https://journals.library.ualberta.ca/jpps/index.php/JPPS/article/download/11017/8929'},{'pdf': 'papers\\pdf\\10.18433_j3160b__965f8e1d51.pdf'},downloaded,['reused_local:pdf']
paper_e693b6dffab5,10.19540/j.cnki.cjcmm.20180702.004,30347917.0,,[Comparative study of penetration-enhancing effect in vitro of cinnamon oil and cinnamaldehyde on ibuprofen].,unresolved,[],{},{},unresolved,[]
paper_03e795f3ce31,10.20944/preprints202011.0194.v1,nan,,One Step E-Beam Radiation Cross-Linking of Quaternary Hydrogels Dressings Based on Chitosan-Poly(Vinyl-Pyrrolidone)-Poly(ethylene Glycol)-Poly(Acrylic Acid),pdf,['pdf'],{'pdf': 'https://www.preprints.org/manuscript/202011.0194/v1/download'},{},error,"['failed_download:pdf', 'failed_download:pdf']"
paper_130ce08dfaac,10.2147/ijn.s34700,22973096.0,PMC3439863,Modification of palm kernel oil esters nanoemulsions with hydrocolloid gum for enhanced topical delivery of ibuprofen.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC3439863', 'pdf': 'https://europepmc.org/articles/PMC3439863?pdf=render'}","{'html': 'papers\\html\\10.2147_ijn.s34700__f3c5abfd13.html', 'pdf': 'papers\\pdf\\10.2147_ijn.s34700__e1e50984d2.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_d4cf5b5b9b1d,10.2147/jpr.s262390,33177865.0,PMC7650811,Comparison of Skin Permeation and Putative Anti-Inflammatory Activity of Commercially Available Topical Products Containing Ibuprofen and Diclofenac.,html,"['html', 'pdf']","{'pdf': 'https://www.dovepress.com/getfile.php?fileID=63364', 'html': 'https://europepmc.org/articles/PMC7650811'}",{'html': 'papers\\html\\10.2147_jpr.s262390__e725f78c91.html'},downloaded,"['reused_local:html', 'failed_download:pdf']"
paper_d8004ae520cd,10.2174/1389450111314090015,23531114.0,,Niosomes encapsulating Ibuprofen-cyclodextrin complexes: preparation and characterization.,unresolved,[],{},{},unresolved,[]
paper_094a092750ca,10.2174/15672018113109990056,23886320.0,,"Influence of drug incorporation, temperature and storage time on the pH, textural and rheological properties of different poloxamer hydrogels.",unresolved,[],{},{},unresolved,[]
paper_d40fecc1d71c,10.22037/ijpr.2020.112887.14003,33680045.0,PMC7757995,Development and Characterization of Niosomal Gel System using <i>Lallementia royaleana Benth.</i> mucilage for the treatment of Rheumatoid Arthritis.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC7757995', 'pdf': 'https://europepmc.org/articles/PMC7757995?pdf=render'}","{'html': 'papers\\html\\10.22037_ijpr.2020.112887.14003__7b775c3d60.html', 'pdf': 'papers\\pdf\\10.22037_ijpr.2020.112887.14003__d027ba353e.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_183c78d24024,10.3109/02652048.2015.1028495,26004367.0,,Mass transport model through the skin by microencapsulation system.,unresolved,[],{},{},unresolved,[]
paper_7f07515730fe,10.3109/03639041003695071,20367290.0,,Physicochemical studies of binary eutectic of ibuprofen and ketoprofen for enhanced transdermal drug delivery.,unresolved,[],{},{},unresolved,[]
paper_b730088c71ee,10.3109/03639045.2011.653363,22296239.0,,A comparative study of vitamin E TPGS/HPMC supersaturated system and other solubilizer/polymer combinations to enhance the permeability of a poorly soluble drug through the skin.,unresolved,[],{},{},unresolved,[]
paper_ce25f0ff5437,10.3109/03639045.2015.1107095,26635061.0,,Effect of borneol on the transdermal permeation of drugs with differing lipophilicity and molecular organization of stratum corneum lipids.,unresolved,[],{},{},unresolved,[]
paper_752460399665,10.3109/08982100903014994,19863168.0,,Span and Tween neutral and pH-sensitive vesicles: characterization and in vitro skin permeation.,unresolved,[],{},{},unresolved,[]
paper_4344128a5b90,10.3109/10717544.2013.873837,24400680.0,,Nonionic surfactant-based vesicular system for transdermal drug delivery.,unresolved,[],{},{},unresolved,[]
paper_837b9f34dbe4,10.3109/10837450.2010.513987,20858066.0,,Transdermal permeation of novel n-acetyl-glucosamine/NSAIDs mutual prodrugs.,unresolved,[],{},{},unresolved,[]
paper_01a7568de553,10.3109/10837450.2013.860548,24266691.0,,Quality by design approach to prepare oleoyl alginate derivative and its use in transdermal delivery.,unresolved,[],{},{},unresolved,[]
paper_d9ee953557df,10.3389/fbioe.2020.00708,32766216.0,PMC7379125,Thermosensitive Micellar Hydrogels as Vehicles to Deliver Drugs With Different Wettability.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC7379125', 'pdf': 'https://europepmc.org/articles/PMC7379125?pdf=render'}","{'html': 'papers\\html\\10.3389_fbioe.2020.00708__fa53d3c2f4.html', 'pdf': 'papers\\pdf\\10.3389_fbioe.2020.00708__37713f8569.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_fb74094c5234,10.3389/fchem.2024.1369542,38800578.0,PMC11117075,"Investigation of the synthesis, gelation potential, and drug-loading capacities of two novel amides.",html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC11117075', 'pdf': 'https://europepmc.org/articles/PMC11117075?pdf=render'}","{'html': 'papers\\html\\10.3389_fchem.2024.1369542__aa84fded56.html', 'pdf': 'papers\\pdf\\10.3389_fchem.2024.1369542__c616ea706a.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_577fa3f69721,10.3390/gels10020143,38391473.0,PMC10887808,"Ibuprofen-Loaded Silver Nanoparticle-Doped PVA Gels: Green Synthesis, In Vitro Cytotoxicity, and Antibacterial Analyses.",html,"['html', 'pdf']","{'pdf': 'https://www.mdpi.com/2310-2861/10/2/143/pdf?version=1707904295', 'html': 'https://europepmc.org/articles/PMC10887808'}",{'html': 'papers\\html\\10.3390_gels10020143__baab1c94cc.html'},downloaded,"['reused_local:html', 'failed_download:pdf']"
paper_b52d02c8922c,10.3390/gels10110704,39590060.0,PMC11593777,Decellularized Macroalgae as Complex Hydrophilic Structures for Skin Tissue Engineering and Drug Delivery.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC11593777', 'pdf': 'https://europepmc.org/articles/PMC11593777?pdf=render'}","{'html': 'papers\\html\\10.3390_gels10110704__f48e0f5941.html', 'pdf': 'papers\\pdf\\10.3390_gels10110704__566fb4dc0a.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_cb148324e082,10.3390/gels11010041,39852012.0,PMC11764590,Permeation Enhancer in Microemulsions and Microemulsion-Based Gels: A Comparison of Diethylene Glycol Monoethyl Ether and Oleyl Alcohol.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC11764590', 'pdf': 'https://europepmc.org/articles/PMC11764590?pdf=render'}","{'html': 'papers\\html\\10.3390_gels11010041__138cd7aa54.html', 'pdf': 'papers\\pdf\\10.3390_gels11010041__587df65673.pdf'}",downloaded,"['reused_local:html', 'legacy_pdf_reused_local']"
paper_69a28638dce3,10.3390/gels7040254,34940313.0,PMC8701348,"Ibuprofen-Loaded Chitosan-Lipid Nanoconjugate Hydrogel with Gum Arabic: Green Synthesis, Characterisation, In Vitro Kinetics Mechanistic Release Study and PGE2 Production Test.",html,"['html', 'pdf']","{'pdf': 'https://www.mdpi.com/2310-2861/7/4/254/pdf?version=1639108206', 'html': 'https://europepmc.org/articles/PMC8701348'}",{'html': 'papers\\html\\10.3390_gels7040254__b27f7189a1.html'},downloaded,"['reused_local:html', 'failed_download:pdf']"
paper_cf0f661b364e,10.3390/gels8030168,35323281.0,PMC8951473,Comparative Study of Polysaccharide-Based Hydrogels: Rheological and Texture Properties and Ibuprofen Release.,html,"['html', 'pdf']","{'pdf': 'https://www.mdpi.com/2310-2861/8/3/168/pdf?version=1646793198', 'html': 'https://europepmc.org/articles/PMC8951473'}",{'html': 'papers\\html\\10.3390_gels8030168__6e3418c243.html'},downloaded,"['reused_local:html', 'failed_download:pdf']"
paper_472ed34d50b8,10.3390/gels9050391,37232983.0,PMC10217311,Emulsion-Based Gel Loaded with Ibuprofen and Its Derivatives.,html,"['html', 'pdf']","{'pdf': 'https://www.mdpi.com/2310-2861/9/5/391/pdf?version=1683548352', 'html': 'https://europepmc.org/articles/PMC10217311'}",{'html': 'papers\\html\\10.3390_gels9050391__701fb923b1.html'},downloaded,"['reused_local:html', 'failed_download:pdf']"
paper_dbc4ef75b3c9,10.3390/gels9090699,37754380.0,PMC10528235,Self-Healing Oxalamide Organogelators of Vegetable Oil.,html,"['html', 'pdf']","{'pdf': 'https://www.mdpi.com/2310-2861/9/9/699/pdf?version=1693368165', 'html': 'https://europepmc.org/articles/PMC10528235'}",{'html': 'papers\\html\\10.3390_gels9090699__90e7756921.html'},downloaded,"['reused_local:html', 'failed_download:pdf']"
paper_0da61cdf397b,10.3390/ijms21239236,33287433.0,PMC7731230,One Step e-Beam Radiation Cross-Linking of Quaternary Hydrogels Dressings Based on Chitosan-Poly(Vinyl-Pyrrolidone)-Poly(Ethylene Glycol)-Poly(Acrylic Acid).,html,"['html', 'pdf']","{'pdf': 'https://www.mdpi.com/1422-0067/21/23/9236/pdf?version=1607170212', 'html': 'https://europepmc.org/articles/PMC7731230'}",{'html': 'papers\\html\\10.3390_ijms21239236__e93ccaf310.html'},downloaded,"['reused_local:html', 'failed_download:pdf']"
paper_fade9397d98b,10.3390/ijms22126252,34200719.0,PMC8229522,Transdermal Delivery Systems for Ibuprofen and Ibuprofen Modified with Amino Acids Alkyl Esters Based on Bacterial Cellulose.,html,"['html', 'pdf']","{'pdf': 'https://www.mdpi.com/1422-0067/22/12/6252/pdf?version=1623380816', 'html': 'https://europepmc.org/articles/PMC8229522'}",{'html': 'papers\\html\\10.3390_ijms22126252__b135160a16.html'},downloaded,"['reused_local:html', 'failed_download:pdf']"
paper_d248fe20ac5a,10.3390/ijms222111840,34769271.0,PMC8584108,Sustainable UV-Crosslinkable Acrylic Pressure-Sensitive Adhesives for Medical Application.,html,"['html', 'pdf']","{'pdf': 'https://www.mdpi.com/1422-0067/22/21/11840/pdf?version=1635935261', 'html': 'https://europepmc.org/articles/PMC8584108'}",{'html': 'papers\\html\\10.3390_ijms222111840__61af376ebe.html'},downloaded,"['reused_local:html', 'failed_download:pdf']"
